,0,1,2,3,4,5,6,7,8,9
contig_20861_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20861_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20861_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20825_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20825_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20827_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20827_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20827_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20827_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20827_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20827_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20827_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20827_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20827_6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20851_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20851_11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20805_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20793_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20929_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20929_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20929_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20793_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20929_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20793_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20793_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20925_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20925_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20925_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20925_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20925_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20876_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20870_8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20888_4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20888_5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20888_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20888_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20964_3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_20888_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20888_2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20888_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20888_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20888_9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20870_5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20870_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20966_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20914_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20966_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20966_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20966_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20966_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20914_4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20966_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20968_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20968_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20968_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20916_1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20916_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20968_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20788_26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20788_27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20788_24,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20788_20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20788_21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20910_6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20910_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20910_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20910_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20910_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20788_28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20788_29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20960_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20969_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20960_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20960_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20960_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20962_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20962_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20962_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20969_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21085_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21147_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20929_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21078_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21078_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21078_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21078_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21078_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20917_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20792_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21084_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20792_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20887_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20887_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20887_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20887_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20887_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20887_1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20819_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_20819_9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20885_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20819_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20885_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20885_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20885_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20885_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20885_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20885_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20889_5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20889_4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20889_6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20889_1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20889_3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20889_2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21033_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21033_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21033_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21077_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21077_4,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21077_1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21077_3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21077_2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21035_5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21035_4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21035_3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21035_2,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21035_1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21071_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21071_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21071_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20981_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20883_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20883_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20883_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20883_7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20883_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20883_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20883_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20883_8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21073_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20881_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21073_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21073_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20881_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20881_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20881_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20995_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20995_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20995_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20920_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20920_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20920_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20920_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20997_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20997_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20997_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20997_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20922_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21143_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20922_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20922_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20922_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20922_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20922_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20922_6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20922_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21143_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21031_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21031_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21031_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21143_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21031_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21031_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21075_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21075_2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21075_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21143_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21038_2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_21038_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21038_1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20999_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20999_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20999_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21183_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20913_8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20797_8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20913_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20992_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20992_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21166_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20992_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20992_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20913_7,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_20913_6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21131_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21131_3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21131_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21131_4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_21131_5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20934_13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21036_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21036_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21036_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20934_10,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20865_2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21183_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20919_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20934_11,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20919_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20919_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20919_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21176_1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21176_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21176_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21139_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21139_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21139_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20865_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21170_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21170_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20865_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20996_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20996_5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20996_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20996_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20996_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20795_9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20990_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20990_5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20990_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20990_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20990_1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21136_1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21136_3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21136_2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20867_7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21174_3,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21174_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21174_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21174_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20867_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21086_1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21086_3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_21086_2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_21086_5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21086_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21086_6,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
contig_20816_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20816_3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20816_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20816_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20816_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20816_7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20816_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20816_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20816_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21088_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21179_4,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
contig_21179_2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21179_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21179_1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_21134_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
contig_21134_4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21134_3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21134_2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21134_1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20853_2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20853_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20853_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20810_9,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20810_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20810_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20810_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20810_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20810_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20810_6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20810_5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20810_4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20812_9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20812_8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20812_5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
contig_20812_4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20812_7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
