,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
contig_19315_5,201,0.984,0.0,0.012,0.004,0.0,1.0,0.0,0.0,0.0,0.204,0.508,0.288,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.996,0.004,0.0
contig_19315_5,208,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19315_5,210,0.0,0.976,0.004,0.02,0.0,0.0,1.0,0.0,0.0,0.232,0.0,0.768,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19315_5,211,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19315_5,212,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19315_5,213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19315_5,216,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19315_5,219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.004,0.1,0.0,0.896,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19315_5,222,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992
contig_19315_5,225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19315_5,246,0.024,0.244,0.724,0.008,0.0,0.0,1.0,0.0,0.064,0.036,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_19315_5,250,0.016,0.136,0.844,0.004,0.0,1.0,0.0,0.0,0.008,0.272,0.72,0.0,0.0,0.1,0.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19315_5,255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19315_5,258,0.0,0.948,0.0,0.052,0.0,0.0,0.0,1.0,0.008,0.468,0.232,0.292,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6
contig_19315_5,267,0.0,0.796,0.204,0.0,0.0,0.0,0.0,1.0,0.0,0.816,0.176,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.048,0.936
contig_19315_5,270,0.0,0.992,0.004,0.004,0.0,0.0,0.0,1.0,0.012,0.956,0.004,0.028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19315_5,271,0.0,0.656,0.0,0.344,0.0,0.0,0.0,1.0,0.004,0.112,0.0,0.884,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02,0.008,0.972
contig_19315_5,279,0.004,0.008,0.0,0.988,0.0,0.684,0.0,0.316,0.004,0.028,0.0,0.968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016,0.384,0.036,0.564
contig_19315_5,282,0.18,0.224,0.596,0.0,0.008,0.076,0.916,0.0,0.008,0.98,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.316,0.436,0.228,0.02
contig_19315_5,291,0.0,0.82,0.0,0.18,0.0,0.004,0.0,0.996,0.0,0.964,0.0,0.036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.34,0.032,0.6
contig_19315_5,294,0.992,0.004,0.004,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.792,0.036,0.136,0.036
contig_19315_5,300,0.0,0.008,0.932,0.06,0.0,1.0,0.0,0.0,0.0,0.696,0.304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.008,0.988
contig_19315_5,303,0.0,0.988,0.0,0.012,0.0,0.148,0.0,0.852,0.0,0.344,0.0,0.656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.008,0.652,0.024,0.316
contig_19315_5,310,0.152,0.0,0.848,0.0,0.0,0.0,1.0,0.0,0.984,0.004,0.008,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.892,0.02,0.076,0.012
contig_19315_5,318,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,0.0,0.968,0.032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.044,0.948,0.004
contig_19315_5,322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.904,0.004,0.092,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.104,0.0,0.896
contig_19315_5,327,0.0,0.076,0.924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.016,0.004
contig_19315_5,330,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996
contig_19315_5,336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,0.0,0.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.936,0.0,0.064
contig_19315_5,345,0.0,0.988,0.008,0.004,0.0,1.0,0.0,0.0,0.0,0.012,0.012,0.976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_19315_5,348,0.0,0.244,0.0,0.756,0.0,0.0,1.0,0.0,0.008,0.048,0.012,0.932,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.012,0.816,0.0,0.172
contig_19315_5,351,0.0,0.0,0.912,0.088,0.0,0.0,0.0,1.0,0.012,0.016,0.08,0.892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_19315_5,354,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032,0.012,0.956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.696,0.152,0.136,0.016
contig_19315_5,357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.976,0.008,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.172,0.748,0.032,0.048
contig_19315_5,360,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.26,0.02,0.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.88,0.004,0.112,0.004
contig_19315_5,361,0.0,0.0,0.836,0.164,0.0,0.0,0.0,1.0,0.012,0.0,0.94,0.048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.524,0.016,0.332,0.128
contig_19315_5,363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.076,0.024,0.004,0.896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.104,0.784,0.024,0.088
contig_19315_5,369,0.0,0.32,0.0,0.68,0.0,0.0,0.0,1.0,0.016,0.764,0.02,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.728,0.02,0.224
contig_19315_5,375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.024,0.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.484,0.016,0.48
contig_19315_5,378,0.0,0.252,0.0,0.748,0.0,1.0,0.0,0.0,0.0,0.648,0.008,0.344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012,0.704,0.016,0.268
contig_19315_5,381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016,0.972,0.004,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.34,0.004,0.648
contig_19315_5,390,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.004,0.944,0.04,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.332,0.648,0.012
contig_19315_5,399,0.292,0.0,0.708,0.0,1.0,0.0,0.0,0.0,0.512,0.0,0.484,0.004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.424,0.012,0.564,0.0
contig_19315_5,402,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.92,0.004,0.076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.308,0.004,0.68,0.008
contig_19315_5,414,0.004,0.12,0.0,0.876,0.0,1.0,0.0,0.0,0.0,0.98,0.008,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996
contig_19315_5,417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.004,0.004,0.988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004,0.788,0.0,0.208
contig_19315_5,420,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016,0.18,0.804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.544,0.108,0.328,0.02
contig_19315_5,436,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.328,0.004,0.664,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.156,0.02,0.8,0.024
contig_19315_5,438,0.0,0.0,0.928,0.072,0.0,0.62,0.0,0.38,0.004,0.14,0.04,0.816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02,0.452,0.072,0.456
contig_19315_5,441,0.004,0.128,0.004,0.864,0.0,0.844,0.004,0.152,0.0,0.416,0.004,0.58,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.016,0.64,0.036,0.308
contig_19315_5,445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004,0.16,0.012,0.824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.064,0.132,0.06,0.744
contig_19315_5,453,0.0,1.0,0.0,0.0,0.808,0.0,0.0,0.192,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18,0.012,0.0,0.808
contig_19315_5,456,0.0,0.176,0.82,0.004,0.0,1.0,0.0,0.0,0.0,0.976,0.02,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0
contig_19315_5,485,0.256,0.704,0.032,0.008,0.0,0.016,0.984,0.0,0.04,0.436,0.524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.084,0.716,0.2,0.0
contig_19315_7,0,0.0,1.0,0.0,0.0,0.004,0.992,0.004,0.0,0.924,0.076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,0.676,0.032,0.072
contig_19315_7,11,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.156,0.0,0.84,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.156,0.032,0.792,0.02
contig_19315_7,18,0.0,0.0,1.0,0.0,0.468,0.004,0.012,0.516,0.228,0.0,0.12,0.652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_19315_7,21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.808,0.024,0.148
contig_19315_7,22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19315_7,51,0.3,0.26,0.44,0.0,0.932,0.04,0.028,0.0,0.344,0.008,0.648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.308,0.38,0.304,0.008
contig_19315_7,112,0.992,0.008,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,0.824,0.088,0.04
contig_19315_7,118,0.0,0.76,0.0,0.24,0.0,0.94,0.0,0.06,0.0,0.188,0.0,0.812,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.48,0.016,0.476
contig_19315_7,120,0.0,1.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.008,0.96,0.032,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02,0.044,0.364,0.572
contig_19315_7,123,0.184,0.0,0.816,0.0,0.048,0.004,0.948,0.0,0.932,0.0,0.068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42,0.028,0.532,0.02
contig_19315_7,129,0.652,0.004,0.34,0.004,0.328,0.0,0.672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.036,0.004,0.956,0.004
contig_19315_7,132,0.004,0.884,0.0,0.112,0.0,0.052,0.004,0.944,0.004,0.86,0.0,0.136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.008,0.324,0.012,0.656
contig_19315_7,135,0.02,0.516,0.0,0.464,0.004,0.228,0.0,0.768,0.0,0.344,0.0,0.656,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.784,0.004,0.2
contig_19315_7,168,0.06,0.256,0.024,0.66,0.004,0.752,0.0,0.244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.064,0.716,0.044,0.176
contig_19315_7,171,0.264,0.028,0.668,0.04,0.692,0.004,0.296,0.008,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.656,0.056,0.26,0.028
contig_19315_7,190,0.04,0.404,0.06,0.496,0.004,0.792,0.0,0.204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.052,0.72,0.032,0.196
contig_19315_7,207,0.06,0.516,0.076,0.348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.024,0.196,0.052,0.728
contig_19315_7,210,0.064,0.076,0.036,0.824,0.0,0.992,0.0,0.008,0.0,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06,0.356,0.056,0.528
contig_19315_7,213,0.86,0.096,0.028,0.016,0.0,0.004,0.996,0.0,0.0,0.984,0.016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.152,0.428,0.388,0.032
contig_19315_7,216,0.064,0.096,0.764,0.076,0.0,1.0,0.0,0.0,0.016,0.284,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06,0.512,0.372,0.056
contig_19315_7,228,0.072,0.588,0.028,0.312,0.796,0.052,0.0,0.152,0.0,0.96,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.248,0.22,0.012,0.52
contig_19315_7,237,0.08,0.044,0.776,0.1,0.0,0.004,0.996,0.0,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,246,0.0,0.0,0.0,1.0,0.004,0.0,0.0,0.996,0.564,0.0,0.0,0.436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.676,0.024,0.0,0.3
contig_19315_7,250,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04,0.384,0.056,0.52
contig_19315_7,277,0.728,0.172,0.052,0.048,0.492,0.468,0.024,0.016,0.744,0.232,0.004,0.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.292,0.612,0.052,0.044
contig_19315_7,279,0.056,0.168,0.064,0.712,0.008,0.516,0.008,0.468,0.0,0.804,0.012,0.184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.092,0.468,0.084,0.356
contig_19315_7,282,0.72,0.128,0.104,0.048,0.38,0.14,0.464,0.016,0.0,0.056,0.944,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06,0.74,0.192,0.008
contig_19315_7,291,0.148,0.056,0.724,0.072,1.0,0.0,0.0,0.0,0.964,0.012,0.024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.744,0.032,0.172,0.052
contig_19315_7,298,0.016,0.972,0.0,0.012,0.0,1.0,0.0,0.0,0.02,0.892,0.004,0.084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.936,0.048,0.012,0.004
contig_19315_7,300,0.056,0.064,0.752,0.128,0.0,0.0,0.008,0.992,0.008,0.012,0.852,0.128,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04,0.052,0.612,0.296
contig_19315_7,309,0.048,0.692,0.2,0.06,0.0,0.0,0.0,1.0,0.016,0.688,0.296,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.76,0.176,0.048
contig_19315_7,312,0.032,0.9,0.028,0.04,0.0,0.0,0.0,1.0,0.016,0.968,0.012,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,313,0.004,0.0,0.992,0.004,1.0,0.0,0.0,0.0,0.024,0.0,0.976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19315_7,318,0.028,0.016,0.936,0.02,0.0,0.0,0.048,0.952,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.944,0.056
contig_19315_7,321,0.052,0.08,0.816,0.052,0.0,0.996,0.004,0.0,0.008,0.012,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012,0.988,0.0
contig_19315_7,324,0.02,0.448,0.032,0.5,0.0,0.0,0.0,1.0,0.0,0.656,0.0,0.344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_19315_7,325,0.048,0.916,0.024,0.012,0.0,1.0,0.0,0.0,0.52,0.476,0.004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_19315_7,330,0.016,0.852,0.048,0.084,0.0,1.0,0.0,0.0,0.0,0.98,0.008,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_19315_7,333,0.076,0.044,0.824,0.056,0.0,0.0,1.0,0.0,0.092,0.012,0.896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19315_7,339,0.016,0.288,0.66,0.036,0.0,1.0,0.0,0.0,0.0,0.768,0.22,0.012,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.672,0.288,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_19315_7,348,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19315_7,351,0.0,0.028,0.972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_19315_7,363,0.008,0.028,0.004,0.96,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_19315_7,366,0.252,0.744,0.0,0.004,0.0,0.0,1.0,0.0,0.312,0.688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0
contig_19315_7,369,0.012,0.896,0.076,0.016,0.0,0.004,0.0,0.996,0.0,0.88,0.104,0.016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,372,0.004,0.964,0.012,0.02,0.0,1.0,0.0,0.0,0.0,0.94,0.0,0.06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,378,0.036,0.948,0.008,0.008,0.0,1.0,0.0,0.0,0.508,0.48,0.0,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_19315_7,379,0.016,0.08,0.016,0.888,0.0,0.0,0.0,1.0,0.004,0.2,0.004,0.792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_19315_7,381,0.012,0.012,0.972,0.004,0.0,0.0,1.0,0.0,0.016,0.02,0.944,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_19315_7,384,0.024,0.028,0.024,0.924,0.0,0.136,0.0,0.864,0.008,0.02,0.016,0.956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.96,0.0,0.04
contig_19315_9,9,0.016,0.048,0.908,0.028,0.008,0.0,0.98,0.012,0.004,0.948,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.124,0.244,0.564,0.068
contig_19315_9,33,0.024,0.036,0.928,0.012,0.0,0.0,1.0,0.0,0.004,0.9,0.092,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.212,0.176,0.572,0.04
contig_19315_9,54,0.872,0.04,0.036,0.052,1.0,0.0,0.0,0.0,0.024,0.972,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.584,0.236,0.1,0.08
contig_19315_9,79,0.0,0.0,0.0,1.0,0.0,0.012,0.0,0.988,0.02,0.14,0.02,0.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.052,0.276,0.072,0.6
contig_19315_9,145,0.044,0.468,0.032,0.456,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.004,0.036,0.004,0.956
contig_19315_9,159,0.844,0.02,0.108,0.028,1.0,0.0,0.0,0.0,0.836,0.004,0.156,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.62,0.032,0.336,0.012
contig_19315_9,162,0.004,0.1,0.896,0.0,0.0,0.784,0.216,0.0,0.0,0.764,0.232,0.004,0.0,0.388,0.612,0.0,0.0,1.0,0.0,0.0,0.032,0.476,0.488,0.004
contig_19315_9,219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.008,0.384,0.016,0.592,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064,0.616,0.06,0.26
contig_19315_9,249,0.0,0.512,0.004,0.484,0.0,1.0,0.0,0.0,0.004,0.168,0.0,0.828,0.0,0.84,0.0,0.16,0.0,1.0,0.0,0.0,0.0,0.82,0.0,0.18
contig_19315_9,255,0.208,0.0,0.792,0.0,0.0,0.0,1.0,0.0,0.952,0.0,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.224,0.0,0.776,0.0
contig_19315_9,261,0.384,0.0,0.616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.368,0.0,0.632,0.0
contig_19315_9,264,0.056,0.944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.92,0.06,0.0,0.02
contig_19315_9,276,0.976,0.0,0.024,0.0,1.0,0.0,0.0,0.0,0.06,0.916,0.024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.392,0.108,0.496,0.004
contig_19315_9,288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016,0.112,0.02,0.852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.072,0.172,0.052,0.704
contig_19315_9,295,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.004,0.0,0.008,0.988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.088,0.072,0.092,0.748
contig_19315_9,297,0.044,0.096,0.856,0.004,0.004,0.092,0.904,0.0,0.404,0.076,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.052,0.856,0.08,0.012
contig_19315_9,300,0.0,0.076,0.0,0.924,0.0,0.988,0.0,0.012,0.0,0.732,0.0,0.268,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.22,0.036,0.736
contig_19315_9,309,0.0,0.088,0.012,0.9,0.004,0.016,0.0,0.98,0.008,0.624,0.0,0.368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024,0.744,0.008,0.224
contig_19315_9,321,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.08,0.908,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.072,0.164,0.716,0.048
contig_19315_9,324,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.964,0.016,0.012,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.82,0.048,0.068,0.064
contig_19315_9,336,1.0,0.0,0.0,0.0,0.0,0.004,0.004,0.992,0.008,0.296,0.252,0.444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.072,0.16,0.516,0.252
contig_19315_9,345,0.004,0.904,0.004,0.088,0.0,0.992,0.0,0.008,0.004,0.288,0.004,0.704,0.0,0.916,0.0,0.084,0.0,1.0,0.0,0.0,0.052,0.492,0.092,0.364
contig_19315_12,51,0.0,0.892,0.056,0.052,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008,0.984,0.008
contig_19315_12,57,0.092,0.036,0.1,0.772,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_19315_12,63,0.004,0.132,0.34,0.524,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02,0.04,0.94
