,Position,Fa13.BD.MM15.DN.MAG6-A,Fa13.BD.MM15.DN.MAG6-C,Fa13.BD.MM15.DN.MAG6-G,Fa13.BD.MM15.DN.MAG6-T,Sp13.BD.MM110.DD.MAG6-A,Sp13.BD.MM110.DD.MAG6-C,Sp13.BD.MM110.DD.MAG6-G,Sp13.BD.MM110.DD.MAG6-T,Fa13.BD.MM110.SN.MAG6-A,Fa13.BD.MM110.SN.MAG6-C,Fa13.BD.MM110.SN.MAG6-G,Fa13.BD.MM110.SN.MAG6-T,Sp13.BD.MLB.SN.MAG6-A,Sp13.BD.MLB.SN.MAG6-C,Sp13.BD.MLB.SN.MAG6-G,Sp13.BD.MLB.SN.MAG6-T,Su13.BD.MLB.SD.C.MAG6-A,Su13.BD.MLB.SD.C.MAG6-C,Su13.BD.MLB.SD.C.MAG6-G,Su13.BD.MLB.SD.C.MAG6-T,Sp13.BD.MM110.SN.MAG6-A,Sp13.BD.MM110.SN.MAG6-C,Sp13.BD.MM110.SN.MAG6-G,Sp13.BD.MM110.SN.MAG6-T,Su13.BD.MM110.DN.MAG6-A,Su13.BD.MM110.DN.MAG6-C,Su13.BD.MM110.DN.MAG6-G,Su13.BD.MM110.DN.MAG6-T,Su13.BD.MM15.DN.MAG6-A,Su13.BD.MM15.DN.MAG6-C,Su13.BD.MM15.DN.MAG6-G,Su13.BD.MM15.DN.MAG6-T,Fa13.BD.MLB.SN.MAG6-A,Fa13.BD.MLB.SN.MAG6-C,Fa13.BD.MLB.SN.MAG6-G,Fa13.BD.MLB.SN.MAG6-T,Su13.BD.MM15.SN.C.MAG6-A,Su13.BD.MM15.SN.C.MAG6-C,Su13.BD.MM15.SN.C.MAG6-G,Su13.BD.MM15.SN.C.MAG6-T,Su13.BD.MLB.DD.MAG6-A,Su13.BD.MLB.DD.MAG6-C,Su13.BD.MLB.DD.MAG6-G,Su13.BD.MLB.DD.MAG6-T,Sp13.BD.MM15.SD.MAG6-A,Sp13.BD.MM15.SD.MAG6-C,Sp13.BD.MM15.SD.MAG6-G,Sp13.BD.MM15.SD.MAG6-T,Sp13.BD.MM15.SN.MAG6-A,Sp13.BD.MM15.SN.MAG6-C,Sp13.BD.MM15.SN.MAG6-G,Sp13.BD.MM15.SN.MAG6-T,Su13.BD.MM110.SD.MAG6-A,Su13.BD.MM110.SD.MAG6-C,Su13.BD.MM110.SD.MAG6-G,Su13.BD.MM110.SD.MAG6-T,Fa13.BD.MM110.SD.MAG6-A,Fa13.BD.MM110.SD.MAG6-C,Fa13.BD.MM110.SD.MAG6-G,Fa13.BD.MM110.SD.MAG6-T,Fa13.BD.MM15.SD.MAG6-A,Fa13.BD.MM15.SD.MAG6-C,Fa13.BD.MM15.SD.MAG6-G,Fa13.BD.MM15.SD.MAG6-T,Fa13.BD.MM15.SN.MAG6-A,Fa13.BD.MM15.SN.MAG6-C,Fa13.BD.MM15.SN.MAG6-G,Fa13.BD.MM15.SN.MAG6-T,Su13.BD.MM15.SD.MAG6-A,Su13.BD.MM15.SD.MAG6-C,Su13.BD.MM15.SD.MAG6-G,Su13.BD.MM15.SD.MAG6-T,Fa13.BD.MM110.DN.MAG6-A,Fa13.BD.MM110.DN.MAG6-C,Fa13.BD.MM110.DN.MAG6-G,Fa13.BD.MM110.DN.MAG6-T,Fa13.BD.MLB.DN.MAG6-A,Fa13.BD.MLB.DN.MAG6-C,Fa13.BD.MLB.DN.MAG6-G,Fa13.BD.MLB.DN.MAG6-T,Sp13.BD.MM110.SD.MAG6-A,Sp13.BD.MM110.SD.MAG6-C,Sp13.BD.MM110.SD.MAG6-G,Sp13.BD.MM110.SD.MAG6-T,Sp13.BD.MM15.DD.A.MAG6-A,Sp13.BD.MM15.DD.A.MAG6-C,Sp13.BD.MM15.DD.A.MAG6-G,Sp13.BD.MM15.DD.A.MAG6-T,Su13.BD.MM110.SN.C.MAG6-A,Su13.BD.MM110.SN.C.MAG6-C,Su13.BD.MM110.SN.C.MAG6-G,Su13.BD.MM110.SN.C.MAG6-T
contig_19952_6,2248,0,0,0,12,0,0,0,60,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,54,0,0,0,1,0,0,0,10,0,0,3,3,0,0,1,2,0,0,1,1,0,0,0,20,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,26,0,0,1,9,0,0,0,86,0,0,0,15,0,0,0,0
contig_19952_6,2257,0,0,14,0,0,0,60,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,52,0,0,0,2,0,0,0,15,0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,18,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,32,0,2,0,8,0,0,0,80,0,0,0,15,0,0,0,0,0
contig_19952_6,2258,0,0,0,13,0,1,3,52,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,53,0,0,0,1,0,0,1,14,0,0,0,4,0,0,0,2,0,0,0,2,0,0,1,16,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,32,0,0,0,7,0,0,0,80,0,0,0,15,0,0,0,0
contig_19952_6,2264,13,0,0,0,54,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,53,0,0,0,1,0,0,0,15,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,19,0,0,1,10,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,32,0,0,0,7,0,0,1,76,0,0,1,16,0,0,0,0,0,0,0
contig_19952_6,2266,0,11,0,3,1,46,0,7,0,0,0,0,0,1,0,1,0,0,3,1,1,40,0,10,0,1,0,0,0,15,0,0,0,1,0,4,0,1,0,1,0,0,1,2,0,16,0,6,0,5,0,6,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,0,0,23,0,9,0,3,0,5,3,51,0,22,0,11,0,5,0,0,0,0
contig_19952_6,2270,0,0,0,17,0,0,0,53,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,54,0,0,0,1,0,0,0,16,0,0,0,5,0,0,0,3,0,0,0,3,0,1,0,22,0,1,0,10,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,32,0,1,0,8,0,1,0,78,0,0,0,17,0,0,0,0
contig_19952_6,2274,18,1,0,0,49,3,0,0,0,0,0,0,2,0,0,0,4,0,0,0,52,1,0,0,1,0,0,0,17,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,22,0,0,1,11,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,2,0,0,0,31,4,0,0,9,0,0,0,77,3,0,0,16,1,0,0,0,0,0,0
contig_19952_6,2280,0,0,18,0,0,0,58,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,52,0,0,0,1,0,0,0,19,0,0,3,1,0,0,2,1,0,0,2,1,0,0,0,22,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,7,0,0,0,2,0,0,0,33,0,0,3,6,0,0,0,81,0,0,0,17,0,0,0,0,0
contig_19952_6,2282,0,18,0,0,0,61,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,51,0,0,0,1,0,0,0,19,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,21,1,0,0,7,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,3,0,0,0,33,0,0,0,8,1,0,0,79,1,0,0,17,0,0,0,0,0,0
contig_19952_6,2284,0,0,16,0,0,0,63,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,53,0,0,0,0,0,0,0,19,0,0,3,1,0,0,2,1,0,0,2,1,0,1,0,21,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,10,0,0,0,3,0,0,0,36,0,2,3,4,0,1,0,82,0,0,0,18,0,0,0,0,0
contig_19952_6,2289,16,0,0,0,61,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,53,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,3,0,0,0,2,0,0,0,20,1,0,0,7,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,3,0,0,0,38,0,0,0,9,1,0,0,80,1,0,0,20,0,0,0,0,0,0,0
contig_19952_6,2290,16,0,0,0,61,0,0,0,0,0,0,0,1,0,2,0,0,1,3,0,54,0,0,0,0,0,0,0,20,0,0,0,1,0,4,0,1,0,2,0,0,0,1,0,20,1,0,0,8,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,10,0,1,0,3,0,0,0,38,0,0,0,5,1,4,0,80,1,0,0,20,0,0,0,0,0,0,0
contig_19952_6,2297,0,9,7,0,0,22,39,0,0,0,0,0,0,3,6,0,0,6,0,0,0,18,36,0,0,0,8,0,0,3,16,0,0,7,1,0,0,2,1,0,0,1,0,0,0,7,15,0,0,2,8,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,6,0,0,4,0,0,0,25,14,0,0,9,2,0,0,43,39,0,0,8,13,0,0,0,0,0
contig_19952_6,2308,0,0,14,0,0,0,59,1,0,0,0,0,0,0,9,0,0,0,2,4,0,0,57,0,0,0,8,0,0,0,18,0,0,0,6,3,0,0,3,0,0,0,1,0,0,0,20,1,0,0,12,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,5,0,0,0,37,0,0,0,10,3,0,0,77,3,0,0,21,0,0,0,0,0
contig_19952_6,2314,13,0,0,0,56,0,1,0,0,0,0,0,1,0,2,0,1,0,5,0,57,0,0,0,8,0,0,0,18,0,0,0,2,0,7,0,1,0,2,0,0,0,1,0,18,0,1,0,9,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,8,0,1,0,5,0,0,0,37,0,0,0,3,0,9,0,80,0,3,0,21,0,0,0,0,0,0,0
contig_19952_6,2317,0,0,0,14,0,0,0,60,0,0,0,0,0,2,0,1,0,1,0,5,0,0,0,57,0,0,0,8,0,0,0,18,0,4,0,5,0,2,0,1,0,1,0,0,0,0,0,19,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,0,5,0,0,0,36,0,6,0,6,0,1,0,82,0,0,0,21,0,0,0,0
contig_19952_6,2323,0,0,15,0,0,0,65,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,57,0,0,0,8,0,0,0,15,0,0,0,9,2,0,0,3,0,0,0,2,0,0,0,18,1,0,0,9,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,5,0,0,0,34,0,0,0,9,4,0,0,82,1,0,0,21,0,0,0,0,0
contig_19952_6,2326,0,15,0,0,0,66,0,0,0,0,0,0,0,3,0,1,0,4,0,2,0,57,0,0,0,8,0,0,0,15,0,0,0,9,0,2,0,3,0,0,0,2,0,0,0,19,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,5,0,0,0,38,0,0,0,10,0,3,0,85,0,0,0,21,0,0,0,0,0,0
contig_19952_6,2329,1,14,0,0,0,66,0,0,0,0,0,0,0,5,0,0,2,4,0,0,0,58,0,0,0,8,0,0,0,15,0,0,2,9,0,0,0,2,0,0,0,2,0,0,0,21,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,5,0,0,0,38,0,0,0,13,0,0,0,88,0,0,0,18,0,0,0,0,0,0
contig_19952_6,2330,15,0,0,0,64,2,0,0,0,0,0,0,5,0,0,0,6,0,0,0,58,0,0,0,8,0,0,0,15,0,0,0,11,0,0,0,2,0,0,0,2,0,0,0,21,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,5,0,0,0,38,0,0,0,13,0,0,0,85,3,0,0,19,0,0,0,0,0,0,0
contig_19952_6,2332,0,15,0,0,0,69,0,0,0,0,0,0,0,5,0,0,0,1,0,4,0,59,0,0,0,8,0,0,0,17,0,0,0,7,0,4,0,2,0,0,0,2,0,0,0,20,0,1,0,10,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,6,0,0,0,40,0,0,0,11,0,4,0,87,0,1,0,17,0,0,0,0,0,0
contig_19952_6,2335,0,0,0,15,0,0,0,67,0,0,0,0,0,0,0,4,0,2,0,3,0,0,0,61,0,0,0,8,0,0,0,17,0,2,0,9,0,0,0,3,0,0,0,2,0,1,0,18,0,1,0,10,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,6,0,0,0,39,0,4,0,11,1,1,0,89,0,0,0,17,0,0,0,0
contig_19952_6,2341,13,2,0,0,67,0,0,2,0,0,0,0,4,0,0,0,5,0,0,0,58,0,0,4,8,0,0,0,19,0,0,0,11,0,0,1,3,0,0,0,2,0,0,0,19,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,5,0,0,1,33,0,0,2,13,0,0,2,91,0,0,1,14,0,0,2,0,0,0,0
contig_19952_6,2371,15,0,0,0,74,0,0,0,2,0,0,0,0,0,1,0,2,0,3,0,58,0,0,0,8,0,0,0,14,0,0,0,6,0,7,0,0,0,3,0,0,0,2,0,17,0,1,0,15,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,2,0,7,0,0,0,33,0,0,0,5,0,10,0,85,0,4,0,17,0,0,0,0,0,0,0
contig_19952_6,2374,0,0,16,0,0,0,74,0,0,0,2,0,0,0,1,0,2,0,3,0,0,0,55,0,0,0,8,0,0,0,13,0,4,0,10,0,0,0,3,0,0,0,2,0,1,0,17,0,2,0,13,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,7,0,0,0,35,0,6,0,9,0,2,0,87,0,0,0,17,0,0,0,0,0
contig_19952_6,2375,0,2,0,13,0,0,0,74,0,0,0,2,0,1,0,0,0,1,0,4,0,0,0,54,0,0,0,8,0,0,0,13,0,4,0,10,0,3,0,0,0,2,0,0,0,0,1,17,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,7,0,0,1,34,0,4,0,11,0,2,0,87,0,0,0,17,0,0,0,0
contig_19952_6,2379,15,0,0,0,73,0,0,0,0,0,0,0,1,0,1,0,3,0,0,2,53,0,0,0,8,0,0,0,13,0,0,0,9,0,0,4,3,0,0,0,2,0,0,0,17,0,0,1,14,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,8,0,0,0,35,0,0,0,9,0,0,5,88,0,0,2,19,0,0,0,0,0,0,0
contig_19952_6,2380,0,15,0,0,0,73,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,54,0,0,0,8,0,0,0,13,0,0,3,10,0,0,3,0,0,0,2,0,0,0,0,19,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,8,0,0,0,35,0,0,4,10,0,0,2,89,0,0,0,19,0,0,0,0,0,0
contig_19952_6,2383,0,0,0,15,0,0,0,76,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,52,0,0,0,0,0,0,0,11,3,1,0,9,2,0,0,1,2,0,0,0,0,0,0,17,0,0,0,18,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,8,0,0,1,29,4,0,0,9,0,0,1,86,0,0,0,20,0,0,0,2
contig_19952_6,2389,0,0,15,0,2,0,77,0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,47,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,4,0,0,0,2,0,0,0,14,0,0,0,19,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,8,0,0,0,30,0,0,0,13,0,0,0,83,0,0,0,20,0,2,0,0,0
contig_19952_6,2398,0,0,15,0,0,0,74,1,0,0,1,0,0,0,2,0,0,0,3,2,0,0,51,0,0,0,0,0,0,0,12,0,0,0,10,4,0,0,3,0,0,0,2,0,0,0,14,0,0,0,17,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,8,0,0,0,30,0,0,0,8,6,0,0,79,2,0,0,17,0,0,0,0,2
contig_19952_6,2410,0,15,0,0,0,71,0,2,0,0,0,1,0,0,0,1,0,5,0,0,0,51,0,0,0,0,0,0,0,12,0,0,0,14,0,1,0,2,0,1,0,3,0,0,0,15,0,0,0,18,0,1,0,3,0,0,0,2,0,0,0,3,0,0,0,7,0,0,0,8,0,0,0,27,0,1,0,14,0,0,0,78,0,1,0,18,0,0,0,0,0,2
contig_19952_6,2413,17,0,0,0,70,0,1,0,0,0,1,0,0,0,0,1,4,0,0,0,52,0,0,0,0,0,0,0,12,0,0,0,14,0,0,1,2,0,0,1,3,0,0,0,12,0,0,0,19,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,27,0,1,0,10,0,0,0,79,0,0,1,17,0,0,0,2,0,0,0
contig_19952_6,2416,0,0,18,0,1,0,70,0,0,0,1,0,0,0,1,0,1,0,2,0,0,0,53,0,0,0,0,0,0,0,12,0,5,0,9,0,0,0,3,0,0,0,2,0,0,0,11,0,1,0,18,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,29,0,6,0,4,0,2,0,81,0,0,0,17,0,2,0,0,0
contig_19952_7,16,0,0,0,16,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55,0,0,0,2,0,0,0,6,0,4,0,2,0,1,0,1,0,1,0,1,0,0,0,13,0,1,0,16,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,26,0,5,0,1,0,4,0,65,0,0,0,15,0,0,0,0
contig_19952_7,18,17,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,0,0,0,2,0,0,0,6,0,0,0,7,0,0,0,1,0,1,0,1,0,1,0,15,0,0,0,17,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,25,0,0,0,5,0,1,0,67,0,1,0,15,0,0,0,0,0,0,0
contig_19952_7,19,0,0,17,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56,0,0,0,3,0,0,0,6,0,4,0,3,0,1,0,1,0,1,0,1,0,0,0,15,0,1,0,16,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,25,0,5,0,1,0,5,0,64,0,0,0,15,0,0,0,0,0
contig_19952_7,28,16,0,0,0,75,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,54,0,1,0,3,0,0,0,6,0,0,0,3,0,4,0,3,0,0,0,2,0,0,0,16,0,0,0,17,0,1,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,25,0,0,0,2,0,4,0,68,0,4,0,15,0,0,0,0,0,0,0
contig_19952_7,40,0,0,15,0,0,0,74,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,53,0,0,0,3,0,0,0,5,0,3,0,4,0,0,0,4,0,0,0,1,0,1,0,13,0,0,0,16,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,30,0,3,0,2,0,3,0,64,0,0,0,12,0,0,0,0,0
contig_19952_7,58,0,0,17,0,0,0,72,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,0,5,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,15,0,0,0,14,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,1,3,0,0,0,31,0,0,0,4,0,0,0,65,0,0,0,9,0,0,1,0,0
contig_19952_7,61,0,16,0,1,0,53,0,20,0,0,0,0,1,0,0,0,0,0,0,0,1,37,0,13,0,1,0,0,0,4,0,1,0,5,0,3,0,2,0,1,0,1,0,0,0,12,0,3,0,11,0,4,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,2,1,1,0,22,0,7,0,4,0,0,0,51,0,13,0,7,0,3,0,1,0,0
contig_19952_7,67,0,0,18,0,0,0,74,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55,1,0,0,1,0,0,0,6,0,0,0,4,3,0,0,4,0,0,0,1,0,0,0,14,1,0,0,17,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,25,0,0,0,0,1,0,0,61,3,0,0,10,0,0,0,3,0
contig_19952_7,70,17,0,0,0,73,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,55,2,0,0,1,0,0,0,5,1,0,0,7,0,0,0,3,1,0,0,1,0,0,0,15,0,0,0,15,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,25,0,0,0,1,0,0,0,59,1,0,0,9,0,0,0,0,3,0,0
contig_19952_7,72,0,0,17,0,1,0,71,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,56,0,0,0,1,0,1,0,5,0,0,0,7,0,1,0,3,0,0,0,1,0,0,0,15,0,2,0,14,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,26,0,0,0,1,0,1,0,58,0,0,0,9,0,3,0,0,0
contig_19952_7,79,0,17,0,0,0,70,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,3,0,1,0,0,0,4,0,1,0,6,0,0,0,3,0,1,0,2,0,0,0,14,0,1,0,15,0,2,0,0,0,1,0,2,0,0,0,2,0,1,0,2,0,0,0,2,0,1,0,23,0,1,0,1,0,0,0,63,0,3,0,10,0,0,0,0,0,3
contig_19952_7,82,0,14,0,3,0,44,3,28,0,0,0,0,0,0,1,0,0,0,0,0,0,35,5,24,0,1,0,0,0,2,1,2,0,0,1,7,0,2,1,1,0,0,0,2,0,7,2,7,0,5,2,10,0,0,3,0,0,0,0,2,0,2,1,0,0,2,0,0,0,1,1,1,0,16,1,8,0,0,0,1,0,38,6,24,0,6,1,4,0,0,4,0
contig_19952_7,91,0,0,0,16,0,0,6,77,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6,59,0,0,0,1,0,0,4,5,0,0,0,8,0,0,1,3,0,1,0,1,0,0,2,15,0,0,2,13,0,0,6,0,0,0,0,2,0,0,2,4,0,0,3,2,0,0,2,1,0,0,2,23,0,1,0,1,0,0,9,69,0,0,2,8,0,0,6,0
contig_19952_7,97,0,0,19,0,1,1,82,0,0,0,3,0,0,0,6,0,0,0,0,0,1,0,68,0,0,0,1,0,0,0,11,0,4,0,5,0,0,0,4,0,0,0,2,0,1,0,16,0,0,0,19,0,0,0,6,0,0,0,2,0,0,0,6,0,0,0,5,0,0,0,3,0,0,0,29,0,1,0,1,0,2,1,76,0,1,0,9,0,0,0,8,0
contig_19952_7,103,20,0,0,0,83,0,0,1,3,0,0,0,6,0,0,0,0,0,0,0,66,0,0,0,1,0,0,0,13,0,0,0,5,0,0,4,4,0,0,0,2,0,0,0,17,0,0,0,20,0,0,0,7,0,0,0,2,0,0,0,6,0,0,0,5,0,0,0,3,0,0,0,31,0,0,0,1,0,0,0,81,0,0,2,11,0,0,0,8,0,0,0
contig_19952_7,106,0,0,21,0,8,0,77,0,1,0,2,0,1,0,5,0,0,0,0,0,7,0,58,0,0,0,1,0,5,0,8,0,0,0,9,0,1,0,3,0,0,0,2,0,2,0,14,0,3,0,17,0,7,0,0,0,0,0,2,0,2,0,4,0,3,0,2,0,1,0,1,0,4,0,27,0,0,0,1,0,10,0,73,0,3,0,9,0,8,0,0,0
contig_19952_7,109,0,0,21,0,8,0,76,0,1,0,2,0,1,0,5,0,0,0,0,0,7,0,57,0,0,0,1,0,5,0,8,0,0,0,9,0,1,0,3,0,0,0,1,0,2,0,14,0,3,0,17,0,7,0,0,0,0,0,2,0,2,0,4,0,3,0,4,0,1,0,1,0,4,0,28,0,0,0,1,0,10,0,71,0,3,0,9,0,8,0,0,0
contig_19952_7,112,0,18,0,0,0,78,8,0,0,2,1,0,0,4,3,0,0,0,0,0,0,55,8,0,0,1,0,0,0,7,6,0,0,10,0,0,0,3,1,0,0,1,0,0,0,14,2,0,0,16,4,0,0,0,7,0,0,2,0,0,0,6,2,0,0,3,3,0,0,1,1,0,0,30,4,0,0,2,0,0,0,72,10,0,0,9,3,0,0,0,8,0
contig_19952_7,118,0,0,15,0,0,0,86,0,0,0,4,0,0,0,2,1,0,0,0,0,2,0,62,0,0,0,1,0,0,0,19,0,2,0,7,0,0,0,6,0,0,0,1,0,1,0,16,0,2,0,17,0,0,0,10,0,0,0,2,0,0,0,10,0,0,0,7,0,0,0,2,0,3,0,35,0,0,0,3,0,5,0,77,0,0,0,11,0,0,0,8,0
contig_19952_7,124,11,0,0,0,78,0,1,9,0,0,0,2,0,0,1,2,0,0,0,0,52,0,1,12,1,0,0,0,13,0,1,6,6,0,4,0,3,0,0,3,0,0,1,0,13,0,2,2,14,0,0,4,0,0,0,12,2,0,0,0,5,0,0,4,2,0,1,3,1,0,0,1,29,0,0,4,2,0,1,0,67,0,2,10,8,0,0,4,0,0,0,9
contig_19952_7,127,0,0,11,0,0,0,89,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,64,0,0,0,1,0,1,0,19,0,2,0,8,0,0,0,6,0,1,0,0,0,0,0,17,0,0,0,19,0,0,0,12,0,0,0,2,0,0,0,9,0,1,0,5,0,0,0,2,0,0,0,35,0,1,0,3,0,0,0,81,0,0,0,12,0,0,0,10,0
contig_19952_7,133,0,0,11,0,0,0,90,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,64,0,0,0,1,0,1,0,19,0,5,0,6,0,0,0,7,0,2,0,0,0,1,0,15,0,0,0,17,0,0,0,12,0,0,0,1,0,0,0,9,0,1,0,5,0,0,0,2,0,0,0,35,0,1,0,3,0,0,0,81,0,0,0,14,0,0,0,11,0
contig_19952_7,139,0,0,10,0,10,0,82,0,2,0,0,0,2,0,2,0,0,0,0,0,13,0,52,0,0,0,1,0,6,0,15,0,0,0,11,0,2,0,4,0,0,0,2,0,3,0,12,0,7,0,8,0,12,0,0,0,0,0,1,0,4,0,5,0,3,0,3,0,1,0,2,0,4,0,32,0,0,0,5,0,11,0,69,0,4,0,10,0,10,0,0,0
contig_19952_7,142,0,10,0,0,0,80,9,0,0,0,2,0,1,0,2,1,0,0,0,0,0,51,13,0,0,1,0,0,0,15,6,1,0,10,0,1,0,4,2,0,0,0,0,2,0,14,2,0,0,10,5,0,0,0,12,0,0,1,0,0,0,5,4,0,0,3,3,0,0,2,1,0,0,35,4,0,0,3,0,2,0,67,11,0,0,9,4,0,0,0,10,0
contig_19952_7,144,0,0,0,10,0,0,9,81,0,0,2,0,0,0,3,1,0,0,0,0,0,0,13,50,0,0,0,1,0,0,6,16,0,0,0,11,0,0,2,4,0,0,0,2,0,0,2,14,0,0,5,9,0,0,12,0,0,0,0,1,0,0,4,5,0,0,3,3,0,0,1,2,0,0,4,35,0,0,0,5,0,0,11,68,0,0,4,9,0,0,10,0
contig_19952_7,145,0,10,0,0,9,80,0,0,2,0,0,0,2,2,0,0,0,0,0,0,11,53,0,0,0,1,0,0,5,17,0,0,0,11,0,0,0,5,0,0,0,2,0,0,2,14,0,0,4,10,0,0,11,1,0,0,0,1,0,0,4,5,0,0,3,3,0,0,1,2,0,0,3,36,0,0,0,5,0,0,10,69,0,0,4,9,0,0,6,4,0,0
contig_19952_7,148,0,10,0,0,0,88,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,63,0,1,0,1,0,0,0,22,0,0,0,8,0,3,0,5,0,0,0,2,0,0,0,12,0,3,0,14,0,0,0,12,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,3,0,0,0,39,0,0,0,5,0,0,0,78,0,1,0,13,0,0,0,10,0,0
