,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
contig_18095_20,696,0.0,0.704,0.0,0.296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,702,0.0,0.692,0.308,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,708,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,709,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,720,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,723,0.944,0.0,0.056,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0
contig_18095_20,724,0.2,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.196,0.0,0.804,0.0,0.804,0.0,0.196,0.0
contig_18095_20,750,0.0,0.0,0.96,0.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,753,0.0,0.0,0.624,0.376,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,756,0.0,0.24,0.0,0.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,762,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,771,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,774,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18095_20,777,0.0,0.244,0.0,0.756,0.0,1.0,0.0,0.0,0.0,0.084,0.0,0.916,0.0,0.0,0.0,1.0
contig_18095_20,780,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,783,0.228,0.0,0.772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,786,0.0,0.488,0.0,0.512,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,789,0.0,0.944,0.0,0.056,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,792,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,793,0.0,0.628,0.0,0.372,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.368,0.0,0.632
contig_18095_20,795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18095_20,804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,808,0.196,0.804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,810,0.0,0.0,0.048,0.952,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,813,0.0,0.812,0.0,0.188,0.0,1.0,0.0,0.0,0.0,0.184,0.0,0.816,0.0,0.0,1.0,0.0
contig_18095_20,814,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,815,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,819,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,825,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,831,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,834,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,837,0.972,0.0,0.028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,840,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,843,0.0,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,847,0.94,0.0,0.06,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,849,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,865,0.144,0.0,0.0,0.856,0.0,0.0,0.0,1.0,0.856,0.0,0.0,0.144,0.0,0.0,0.0,1.0
contig_18095_20,867,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,870,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,873,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,883,0.776,0.224,0.0,0.0,0.0,1.0,0.0,0.0,0.44,0.56,0.0,0.0,0.724,0.276,0.0,0.0
contig_18095_20,884,0.68,0.0,0.32,0.0,0.0,0.0,1.0,0.0,0.516,0.0,0.484,0.0,0.676,0.0,0.324,0.0
contig_18095_20,885,0.0,0.32,0.68,0.0,0.0,1.0,0.0,0.0,0.0,0.772,0.228,0.0,0.0,0.0,1.0,0.0
contig_18095_20,889,0.0,0.108,0.0,0.892,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0
contig_18095_20,891,0.016,0.0,0.984,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0
contig_18095_20,897,0.464,0.0,0.536,0.0,1.0,0.0,0.0,0.0,0.696,0.0,0.304,0.0,0.0,0.0,1.0,0.0
contig_18095_20,900,0.896,0.104,0.0,0.0,0.0,1.0,0.0,0.0,0.916,0.084,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18095_20,906,0.028,0.304,0.664,0.004,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,1.0,0.0,0.0,0.0
contig_18095_20,909,0.0,0.936,0.024,0.04,0.0,0.0,0.0,1.0,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0
contig_18095_20,915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,921,0.0,0.124,0.876,0.0,0.0,0.0,1.0,0.0,0.0,0.928,0.072,0.0,0.0,1.0,0.0,0.0
contig_18095_20,924,0.0,0.0,0.996,0.004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,930,0.444,0.556,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,936,0.0,0.184,0.0,0.816,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.94,0.0,0.0,0.0,1.0
contig_18095_20,942,0.0,0.976,0.0,0.024,0.0,0.0,1.0,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0
contig_18095_20,945,0.0,0.552,0.448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,948,0.0,0.388,0.0,0.612,0.0,0.0,0.0,1.0,0.0,0.616,0.0,0.384,0.0,1.0,0.0,0.0
contig_18095_20,951,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18095_20,954,0.176,0.0,0.824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,960,0.0,0.08,0.0,0.92,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,963,0.0,0.636,0.0,0.364,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18095_20,981,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18095_20,984,0.984,0.004,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18095_20,987,0.896,0.104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,990,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,993,0.0,0.42,0.0,0.58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,994,0.0,0.96,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.032,0.0,0.968,0.0,1.0,0.0,0.0
contig_18095_20,999,0.004,0.0,0.996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,1008,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,1011,0.0,0.74,0.0,0.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_20,1012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,1017,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,1020,0.0,0.572,0.0,0.428,0.0,1.0,0.0,0.0,0.0,0.868,0.0,0.132,0.0,0.0,0.0,1.0
contig_18095_20,1023,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,1032,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_20,1038,0.0,0.052,0.0,0.948,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0
contig_18095_20,1041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,1044,0.932,0.068,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_20,1048,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,1056,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_20,1059,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_20,1068,0.0,0.028,0.0,0.972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,29,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,30,0.0,0.896,0.0,0.104,0.0,1.0,0.0,0.0,0.0,0.088,0.0,0.912,0.0,1.0,0.0,0.0
contig_18095_21,36,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,39,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0
contig_18095_21,42,0.004,0.0,0.976,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,46,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0,0.972,0.0,0.028,0.0,1.0,0.0,0.0
contig_18095_21,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,60,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,69,0.0,0.08,0.0,0.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,73,0.0,0.824,0.0,0.176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18095_21,78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,84,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,87,0.0,0.028,0.968,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_21,88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,93,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,96,0.0,0.104,0.896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,99,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,108,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,117,0.0,0.7,0.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,127,0.696,0.004,0.008,0.292,1.0,0.0,0.0,0.0,0.66,0.0,0.0,0.34,0.54,0.0,0.0,0.46
contig_18095_21,128,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0,0.0,0.988,0.012,0.0,0.0,1.0,0.0,0.0
contig_18095_21,129,0.008,0.724,0.012,0.256,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0
contig_18095_21,132,0.108,0.0,0.892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0
contig_18095_21,135,0.052,0.004,0.144,0.8,1.0,0.0,0.0,0.0,0.016,0.0,0.876,0.108,0.0,0.0,1.0,0.0
contig_18095_21,141,0.0,0.164,0.404,0.432,0.0,0.0,1.0,0.0,0.0,0.028,0.476,0.496,0.0,0.0,0.996,0.004
contig_18095_21,144,0.0,0.18,0.0,0.82,0.0,1.0,0.0,0.0,0.0,0.844,0.0,0.156,0.0,0.0,0.0,1.0
contig_18095_21,151,0.152,0.0,0.848,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_18095_21,153,0.98,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.016,0.0,0.0,0.984,0.0,0.496,0.0,0.504
contig_18095_21,168,0.0,0.76,0.012,0.228,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008,0.0,0.064,0.0,0.936
contig_18095_21,171,0.024,0.22,0.412,0.344,0.0,0.0,0.0,1.0,0.0,0.928,0.008,0.064,0.0,1.0,0.0,0.0
contig_18095_21,177,0.344,0.016,0.628,0.012,1.0,0.0,0.0,0.0,0.884,0.0,0.116,0.0,0.004,0.0,0.996,0.0
contig_18095_21,183,0.004,0.956,0.02,0.02,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0,0.004,0.0,0.996
contig_18095_21,190,0.404,0.02,0.568,0.008,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0
contig_18095_21,192,0.544,0.284,0.16,0.012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.004,0.992,0.0
contig_18095_21,202,0.428,0.0,0.572,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.78,0.0
contig_18095_21,217,0.652,0.004,0.34,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.42,0.004,0.572,0.004
contig_18095_21,219,0.004,0.42,0.548,0.028,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.496,0.044
contig_18095_21,220,0.008,0.16,0.004,0.828,0.0,0.0,0.0,1.0,0.0,0.852,0.0,0.148,0.012,0.076,0.0,0.912
contig_18095_21,225,0.744,0.0,0.256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.888,0.0,0.112,0.0
contig_18095_21,228,0.028,0.968,0.004,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0
contig_18095_21,231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,234,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,237,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,240,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,252,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,255,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_21,258,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,265,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_18095_21,276,0.0,0.916,0.0,0.084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,279,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,280,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,288,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004,0.0,0.996
contig_18095_21,292,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,294,0.548,0.0,0.452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,297,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0
contig_18095_21,303,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,306,0.0,0.824,0.0,0.176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18095_21,308,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,309,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,311,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,321,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_18095_21,325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18095_21,334,0.0,0.528,0.024,0.448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18095_21,339,0.0,0.712,0.0,0.288,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,340,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,342,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,343,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18095_21,351,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,354,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,357,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18095_21,360,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18095_21,363,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18095_21,375,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
