,Position,Fa13.BD.MM110.SN.MAG7-A,Fa13.BD.MM110.SN.MAG7-C,Fa13.BD.MM110.SN.MAG7-G,Fa13.BD.MM110.SN.MAG7-T,Fa13.BD.MLB.SN.MAG7-A,Fa13.BD.MLB.SN.MAG7-C,Fa13.BD.MLB.SN.MAG7-G,Fa13.BD.MLB.SN.MAG7-T,Su13.BD.MM15.DN.MAG7-A,Su13.BD.MM15.DN.MAG7-C,Su13.BD.MM15.DN.MAG7-G,Su13.BD.MM15.DN.MAG7-T,Fa13.BD.MM15.DN.MAG7-A,Fa13.BD.MM15.DN.MAG7-C,Fa13.BD.MM15.DN.MAG7-G,Fa13.BD.MM15.DN.MAG7-T,Fa13.BD.MM110.SD.MAG7-A,Fa13.BD.MM110.SD.MAG7-C,Fa13.BD.MM110.SD.MAG7-G,Fa13.BD.MM110.SD.MAG7-T,Fa13.BD.MM15.SD.MAG7-A,Fa13.BD.MM15.SD.MAG7-C,Fa13.BD.MM15.SD.MAG7-G,Fa13.BD.MM15.SD.MAG7-T,Fa13.BD.MM110.DN.MAG7-A,Fa13.BD.MM110.DN.MAG7-C,Fa13.BD.MM110.DN.MAG7-G,Fa13.BD.MM110.DN.MAG7-T,Sp13.BD.MM15.SD.MAG7-A,Sp13.BD.MM15.SD.MAG7-C,Sp13.BD.MM15.SD.MAG7-G,Sp13.BD.MM15.SD.MAG7-T,Su13.BD.MM15.SN.C.MAG7-A,Su13.BD.MM15.SN.C.MAG7-C,Su13.BD.MM15.SN.C.MAG7-G,Su13.BD.MM15.SN.C.MAG7-T,Sp13.BD.MLB.SN.MAG7-A,Sp13.BD.MLB.SN.MAG7-C,Sp13.BD.MLB.SN.MAG7-G,Sp13.BD.MLB.SN.MAG7-T,Sp13.BD.MM110.DD.MAG7-A,Sp13.BD.MM110.DD.MAG7-C,Sp13.BD.MM110.DD.MAG7-G,Sp13.BD.MM110.DD.MAG7-T,Su13.BD.MM110.DCMD.MAG7-A,Su13.BD.MM110.DCMD.MAG7-C,Su13.BD.MM110.DCMD.MAG7-G,Su13.BD.MM110.DCMD.MAG7-T,Su13.BD.MLB.SD.C.MAG7-A,Su13.BD.MLB.SD.C.MAG7-C,Su13.BD.MLB.SD.C.MAG7-G,Su13.BD.MLB.SD.C.MAG7-T,Fa13.BD.MM15.SN.MAG7-A,Fa13.BD.MM15.SN.MAG7-C,Fa13.BD.MM15.SN.MAG7-G,Fa13.BD.MM15.SN.MAG7-T,Sp13.BD.MM110.SN.MAG7-A,Sp13.BD.MM110.SN.MAG7-C,Sp13.BD.MM110.SN.MAG7-G,Sp13.BD.MM110.SN.MAG7-T,Sp13.BD.MM15.SN.MAG7-A,Sp13.BD.MM15.SN.MAG7-C,Sp13.BD.MM15.SN.MAG7-G,Sp13.BD.MM15.SN.MAG7-T,Su13.BD.MLB.DD.MAG7-A,Su13.BD.MLB.DD.MAG7-C,Su13.BD.MLB.DD.MAG7-G,Su13.BD.MLB.DD.MAG7-T,Sp13.BD.MM110.SD.MAG7-A,Sp13.BD.MM110.SD.MAG7-C,Sp13.BD.MM110.SD.MAG7-G,Sp13.BD.MM110.SD.MAG7-T,Sp13.BD.MM15.DD.A.MAG7-A,Sp13.BD.MM15.DD.A.MAG7-C,Sp13.BD.MM15.DD.A.MAG7-G,Sp13.BD.MM15.DD.A.MAG7-T,Su13.BD.MM110.SN.C.MAG7-A,Su13.BD.MM110.SN.C.MAG7-C,Su13.BD.MM110.SN.C.MAG7-G,Su13.BD.MM110.SN.C.MAG7-T,Fa13.BD.MLB.DN.MAG7-A,Fa13.BD.MLB.DN.MAG7-C,Fa13.BD.MLB.DN.MAG7-G,Fa13.BD.MLB.DN.MAG7-T,Su13.BD.MM110.SD.MAG7-A,Su13.BD.MM110.SD.MAG7-C,Su13.BD.MM110.SD.MAG7-G,Su13.BD.MM110.SD.MAG7-T,Su13.BD.MM15.SD.MAG7-A,Su13.BD.MM15.SD.MAG7-C,Su13.BD.MM15.SD.MAG7-G,Su13.BD.MM15.SD.MAG7-T
contig_20537_9,243,0,0,0,0,0,15,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,16,22,4,0,0,0,0,0,0,0,0,0,3,2,0,0,2,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,0
contig_20537_9,244,0,0,0,0,0,17,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,0,0,2,0,3,0,6,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,10,0,3,0,0,0,0,0,3,0,0
contig_20537_9,247,0,0,0,0,1,0,22,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,2,1
contig_20537_9,253,0,0,0,0,0,1,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3
contig_20537_9,259,0,0,0,0,2,21,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,14,0,0,0,0,0,0,2,2,0,0
contig_20537_9,261,0,0,0,0,0,2,22,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,35,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,4,0
contig_20537_9,264,0,0,0,0,1,7,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,4,0,12,0,0,0,0,0,2,0,2
contig_20537_9,267,0,0,0,0,26,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,1,0,0,0,3,0,1,0,7,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,15,0,1,0,0,0,0,0,4,0,0,0
contig_20537_9,270,0,0,2,0,0,1,28,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,1,2,34,0,0,0,0,0,0,1,0,0,0,0,10,0,2,0,5,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,5,0
contig_20537_9,273,0,0,0,2,0,2,0,28,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,6,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5
contig_20537_9,276,0,0,2,0,0,0,28,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,6,1,0,0,2,0,1,0,7,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,5,0
contig_20537_9,280,2,0,0,0,18,0,8,1,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,29,0,6,2,0,0,0,0,1,0,0,0,8,0,1,0,5,0,1,1,2,0,0,0,8,0,0,0,0,0,0,0,7,0,7,1,0,0,0,0,4,0,1,0
contig_20537_9,282,0,0,0,2,1,8,1,17,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6,1,0,0,11,0,0,0,0,0,0,0,0,0,6,0,31,0,0,0,0,0,0,0,1,3,0,0,6,0,1,1,5,0,0,0,2,2,0,0,6,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,5
contig_20537_9,283,0,0,0,2,0,4,0,23,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,13,0,0,0,0,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,7,0,0,0,2,0,1,0,7,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,5
contig_20537_9,288,0,0,0,0,8,0,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,2,0,9,0,29,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,3,0
contig_20537_9,291,0,0,0,0,22,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,1,0,7,0,1,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,1,0
contig_20537_9,294,0,0,0,0,5,0,4,15,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,0,2,0,7,0,0,0,0,0,0,0,2,4,1,5,34,0,0,0,0,0,0,0,1,0,1,0,4,2,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,1,1,4,7,0,0,0,2,0,0,1,4
contig_20537_9,297,0,0,0,0,1,13,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6,0,1,0,7,0,4,0,0,0,0,0,2,0,0,0,34,0,10,0,0,0,0,0,0,0,1,0,3,0,3,1,8,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5,0,8,0,2,0,0,0,4,0,1
contig_20537_9,298,0,0,0,0,0,2,0,23,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,2,0,9,0,0,0,0,0,0,0,2,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,2,0,1,0,4
contig_20537_9,303,0,0,0,0,0,0,1,26,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0,1,4,6,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,9,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,4
contig_20537_9,306,0,0,0,0,1,3,2,21,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,5,2,0,4,5,0,0,0,0,0,0,0,2,0,0,1,44,0,0,0,0,1,0,0,0,3,0,3,0,0,0,1,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,11,0,0,0,2,0,0,1,3
contig_20537_9,309,0,0,0,0,26,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,14,0,0,0,2,0,0,0,4,0,0,0
contig_20537_9,310,0,0,0,0,4,0,0,21,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,5,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,1,0,0,3
contig_20537_9,327,0,0,0,0,3,0,25,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,5,0,8,0,8,0,1,0,0,0,0,0,0,0,0,0,40,0,2,0,0,0,2,0,0,0,6,0,9,0,0,0,9,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,13,0,0,0,2,0,1,0,1,0
contig_20537_9,330,0,0,0,0,2,0,25,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,10,0,0,0,5,0,0,2,16,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,2,0,0,0,2,0,0,3,12,0,0,0,9,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,2,0
contig_20537_9,336,0,0,0,0,2,0,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,2,0,0,5,0,0,1,15,3,0,0,1,0,0,0,0,0,0,0,39,0,2,0,0,0,0,0,2,0,0,0,10,4,0,0,9,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,12,0,0,0,2,0,0,1,1,0
contig_20537_9,337,0,0,0,0,0,0,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,7,0,0,0,5,4,0,0,13,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,2,4,0,0,10,0,0,0,9,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,12,0,0,0,2,1,0,0,1
contig_20537_9,339,0,0,0,0,0,18,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,4,0,0,1,7,1,10,0,0,0,1,0,0,0,0,0,36,0,3,0,0,0,2,0,0,0,2,0,6,0,10,0,9,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,10,0,2,0,0,0,0,0,1,0,1
contig_20537_9,342,0,0,0,0,0,24,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,4,0,4,0,0,0,14,0,5,0,0,0,1,0,0,0,0,0,37,0,0,0,2,0,0,0,0,0,2,0,12,0,4,0,9,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,11,0,1,0,0,0,0,0,1,0,1
contig_20537_9,345,0,0,0,0,1,0,26,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,8,0,1,0,0,0,3,0,10,0,7,0,1,0,0,0,0,0,0,0,1,0,34,0,0,0,2,0,0,0,2,0,10,0,10,0,0,0,11,0,1,0,0,0,7,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,1,0,1,0
contig_20537_9,346,0,0,0,0,25,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,3,0,0,0,4,11,0,2,0,1,0,0,0,0,0,0,34,2,0,0,2,0,0,0,0,2,0,0,9,10,0,0,8,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,0,1
contig_20537_9,348,0,0,0,0,0,22,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,2,3,0,3,0,0,0,13,2,2,0,0,0,1,0,0,0,0,0,34,0,4,0,0,0,2,0,2,0,0,0,15,0,3,0,8,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,1,1,0
contig_20537_9,349,0,0,0,0,1,0,26,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,3,0,2,0,14,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,2,0,0,0,2,0,0,0,18,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,0
contig_20537_9,351,0,0,0,0,1,29,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,5,0,0,2,13,0,3,0,1,0,0,0,0,0,0,0,38,0,0,0,4,0,0,2,0,0,0,0,16,0,4,0,8,0,0,0,3,0,0,0,9,0,1,0,0,0,0,1,12,0,0,0,0,0,0,1,2,0,0
contig_20537_9,354,0,0,0,0,31,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,4,0,0,0,17,0,2,0,2,0,0,0,0,0,0,0,37,0,0,0,4,0,0,0,2,0,0,0,17,0,3,0,8,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0
contig_20537_9,357,0,0,0,0,4,23,0,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,4,2,2,2,0,0,3,13,2,4,0,1,1,0,0,0,0,0,1,35,0,1,1,3,0,0,0,0,0,2,4,13,4,0,0,8,0,0,0,0,1,2,3,5,3,2,0,0,0,0,1,10,0,1,0,0,0,0,0,3,0,1
contig_20537_9,360,0,2,0,0,0,31,0,4,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,2,0,18,0,2,0,2,0,0,0,0,0,0,0,38,0,3,1,2,0,1,0,2,0,0,0,18,0,2,0,8,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,4,0,0
contig_20537_9,363,2,0,0,0,23,0,12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,3,0,1,0,14,0,6,0,1,0,1,0,0,0,0,0,31,0,10,0,3,0,1,0,2,0,0,0,19,0,0,0,5,0,0,0,3,0,0,0,14,0,1,0,0,0,0,0,9,0,4,0,0,0,0,0,4,0,0,0
contig_20537_9,364,0,0,0,2,0,0,0,36,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,4,0,3,0,17,0,1,0,1,0,0,0,0,0,0,0,40,0,1,0,3,0,0,0,2,0,4,0,11,0,0,0,5,0,1,0,2,0,3,0,12,0,0,0,0,0,1,0,12,0,0,0,0,0,2,0,4
contig_20537_9,369,2,0,0,0,9,21,0,7,0,9,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,0,5,0,8,0,2,11,4,2,4,0,0,1,1,0,10,0,0,2,38,0,0,0,4,1,1,2,12,0,0,5,5,0,6,0,4,0,0,0,6,0,3,6,13,0,4,0,0,0,0,3,10,0,1,0,0,0,0,3,5,2,0
contig_20537_9,372,0,2,0,0,0,33,0,4,0,12,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,14,0,1,0,12,0,0,0,16,0,5,0,2,0,1,0,10,0,0,0,37,0,3,0,4,0,2,0,12,0,3,1,16,0,0,0,4,0,0,0,9,0,0,0,22,0,1,0,1,0,0,0,9,0,6,0,0,0,0,0,10,0,0
contig_20537_9,373,2,0,0,0,37,0,0,0,12,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,14,0,0,2,21,0,0,0,3,0,0,0,10,0,0,0,39,1,1,0,8,0,0,0,15,0,0,0,16,0,0,1,4,0,0,0,9,0,0,1,24,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,10,0,0,0
contig_20537_9,375,0,0,0,50,0,0,0,36,0,0,0,44,0,0,0,40,0,0,0,36,0,0,0,23,0,0,0,8,3,0,0,32,0,0,0,76,2,2,0,23,1,1,0,3,0,0,0,18,0,0,0,41,0,0,0,22,0,0,0,27,4,0,0,14,0,0,0,4,1,0,0,12,3,0,0,25,0,0,0,26,0,0,0,16,0,0,0,24,0,0,0,34
contig_20537_9,376,0,0,50,0,0,0,36,0,0,0,44,0,0,0,40,0,0,0,36,0,0,0,23,0,0,0,8,0,2,0,33,0,0,0,76,0,4,0,23,0,0,0,5,0,0,0,18,0,0,0,40,0,0,0,22,0,0,0,27,0,2,0,15,0,0,0,5,0,0,0,13,0,3,0,25,0,0,0,26,0,0,0,16,0,0,0,24,0,0,0,34,0
contig_20537_9,377,0,0,50,0,0,0,36,0,0,0,46,0,0,0,43,0,0,0,36,0,0,0,24,0,0,0,8,0,0,0,30,5,0,0,76,0,0,0,19,8,0,0,4,1,0,0,18,0,0,0,40,0,0,0,22,0,0,0,27,0,0,0,11,6,0,0,5,0,0,0,12,1,0,0,22,6,0,0,26,0,0,0,16,0,0,0,24,0,0,0,34,0
contig_20537_9,378,0,2,0,48,0,1,0,35,0,4,0,42,0,4,0,39,0,0,0,36,0,2,0,22,0,0,0,12,0,6,0,31,0,0,0,78,0,2,2,23,0,2,0,3,0,0,0,20,0,0,0,40,0,1,0,21,0,0,0,27,0,6,0,11,0,0,0,5,0,3,0,14,0,5,0,25,0,0,0,26,0,1,0,16,0,0,0,24,0,2,0,32
contig_20537_9,381,50,0,0,0,22,0,13,0,46,0,0,0,40,0,1,0,36,0,0,0,24,0,0,0,12,0,0,0,31,2,8,0,76,0,2,0,18,4,10,0,5,0,2,0,20,0,0,0,32,0,6,0,18,0,3,1,25,0,2,0,9,2,11,0,4,0,1,0,16,0,1,0,23,3,6,0,26,0,0,0,8,0,9,0,24,0,0,0,32,0,2,0
contig_20537_9,384,4,0,0,66,4,0,0,33,4,0,0,48,4,0,0,51,0,0,0,56,1,0,0,27,0,0,0,24,5,0,0,43,0,0,0,82,7,0,2,23,1,0,0,22,0,0,0,14,1,0,3,34,0,0,0,32,3,0,0,34,5,0,0,29,0,0,1,4,2,0,0,13,5,0,0,33,0,0,0,34,1,0,0,18,0,0,0,42,3,0,0,29
contig_20537_9,387,70,0,0,0,31,0,7,0,46,0,0,4,50,0,1,4,56,0,0,0,28,0,0,0,24,0,0,0,34,1,9,5,80,0,2,0,21,0,2,10,22,0,1,0,14,0,0,0,35,0,0,1,31,0,0,0,34,0,1,0,19,1,9,5,4,0,0,0,12,0,2,2,23,0,7,4,34,0,0,0,17,0,1,1,42,0,0,0,27,0,0,3
contig_20537_9,393,0,22,0,0,2,34,0,1,0,13,6,7,0,17,0,6,0,22,0,0,1,7,0,0,0,16,0,0,7,23,1,4,0,17,0,0,4,20,0,2,2,20,0,0,0,6,0,0,0,35,0,0,0,17,0,1,0,23,0,0,5,23,0,1,0,4,0,0,0,10,0,2,5,24,0,2,1,8,0,0,1,21,0,10,0,18,0,0,0,5,0,4
contig_20537_9,396,18,0,4,0,37,0,1,0,32,0,1,0,29,0,0,0,22,0,0,0,8,0,0,0,16,0,0,0,29,0,4,0,16,0,0,0,19,0,7,0,21,0,1,0,6,0,0,0,36,0,0,0,15,0,3,0,25,0,0,0,28,0,1,0,4,0,0,0,12,0,0,0,30,0,4,0,8,0,0,0,32,0,0,0,24,0,0,0,5,0,3,0
contig_20537_9,398,0,22,0,0,0,40,0,0,0,33,0,0,0,29,0,0,0,22,0,0,0,8,0,0,0,12,0,0,0,29,0,2,0,14,0,0,0,19,0,7,0,22,0,0,0,4,0,0,0,36,0,0,0,18,0,0,0,25,0,0,0,28,0,1,0,4,0,0,0,8,0,0,0,31,0,3,0,8,0,0,0,34,0,0,0,24,0,0,0,7,0,1
contig_20537_9,399,22,0,0,0,39,1,0,0,25,7,1,0,29,0,0,0,22,0,0,0,7,0,0,0,12,0,0,0,22,2,4,3,14,0,0,0,16,0,4,5,19,2,0,0,4,0,0,0,37,0,0,0,16,2,0,0,23,2,0,0,21,4,0,3,3,1,0,0,8,0,0,0,25,4,4,1,8,0,0,0,34,0,0,0,18,6,0,0,7,0,1,0
contig_20537_9,401,0,22,0,0,0,40,0,0,0,27,0,6,0,17,0,12,0,22,0,0,0,7,0,0,0,12,0,0,0,33,0,0,0,17,0,0,0,25,0,0,0,21,0,0,0,4,0,0,0,37,0,0,0,18,0,0,0,25,0,0,0,28,0,0,0,4,0,0,0,6,0,2,0,34,0,0,0,8,0,0,0,22,0,10,0,24,0,0,0,5,0,4
contig_20537_9,402,0,4,0,0,0,26,14,1,0,21,0,0,0,12,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,9,18,0,0,7,2,0,0,6,15,4,1,2,3,0,0,0,0,0,0,34,3,0,0,4,2,0,0,2,3,0,0,6,14,2,0,4,0,0,0,2,2,0,0,12,14,1,0,0,0,0,1,28,3,1,0,6,0,0,0,9,0,0
contig_20537_9,405,0,0,0,4,0,1,0,41,0,0,0,21,0,0,0,13,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,25,0,0,0,9,0,5,0,20,0,0,0,5,0,0,0,0,0,0,0,38,0,0,0,6,0,0,0,5,0,4,0,16,0,0,0,6,0,0,0,4,0,3,0,24,0,0,0,0,0,0,0,33,0,0,0,6,0,0,0,9
contig_20537_9,408,4,0,0,0,40,0,0,0,20,0,1,0,13,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,26,0,1,0,8,0,1,0,23,0,2,0,5,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,5,0,0,0,19,0,0,0,6,0,0,0,4,0,0,0,26,0,1,0,0,0,0,0,34,0,0,0,6,0,0,0,8,0,1,0
contig_20537_9,411,0,0,0,4,0,0,1,39,0,0,0,21,0,0,0,13,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,23,0,1,0,8,2,7,0,15,0,0,0,5,0,0,0,0,0,0,0,41,0,0,0,6,0,0,0,4,0,5,0,14,0,0,0,6,0,0,0,4,0,1,0,26,0,0,0,0,0,0,0,30,0,0,0,6,0,1,0,8
contig_20537_9,413,0,4,0,0,0,38,0,0,0,21,0,0,0,13,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,23,0,3,0,9,0,0,0,16,0,8,0,5,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,4,0,0,0,14,0,5,0,6,0,0,0,4,0,0,0,24,0,3,0,0,0,0,0,29,0,0,0,6,0,0,0,9,0,0
contig_20537_9,414,0,0,0,4,0,0,0,37,1,0,0,15,0,0,0,13,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,25,0,0,0,9,0,3,0,21,0,0,0,5,0,0,0,0,0,0,0,42,0,1,0,5,0,0,0,4,0,1,0,18,0,0,0,6,0,0,0,4,0,2,0,25,0,0,0,0,0,1,0,28,0,0,0,6,0,0,0,9
contig_20537_9,417,0,0,0,4,0,5,0,29,0,1,0,15,0,0,0,13,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,23,0,0,0,9,0,6,0,14,0,0,0,5,0,0,0,0,0,5,0,38,0,3,0,1,0,0,0,4,0,1,0,19,0,1,0,5,0,0,0,4,0,2,0,22,0,0,0,0,0,6,0,22,0,0,0,6,0,0,0,8
