,Position,Fa13.BD.MLB.DN.MAG5-A,Fa13.BD.MLB.DN.MAG5-C,Fa13.BD.MLB.DN.MAG5-G,Fa13.BD.MLB.DN.MAG5-T,Fa13.BD.MLB.SN.MAG5-A,Fa13.BD.MLB.SN.MAG5-C,Fa13.BD.MLB.SN.MAG5-G,Fa13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SD.MAG5-A,Sp13.BD.MM15.SD.MAG5-C,Sp13.BD.MM15.SD.MAG5-G,Sp13.BD.MM15.SD.MAG5-T,Su13.BD.MM15.SN.C.MAG5-A,Su13.BD.MM15.SN.C.MAG5-C,Su13.BD.MM15.SN.C.MAG5-G,Su13.BD.MM15.SN.C.MAG5-T,Fa13.BD.MM15.DN.MAG5-A,Fa13.BD.MM15.DN.MAG5-C,Fa13.BD.MM15.DN.MAG5-G,Fa13.BD.MM15.DN.MAG5-T,Fa13.BD.MM110.SN.MAG5-A,Fa13.BD.MM110.SN.MAG5-C,Fa13.BD.MM110.SN.MAG5-G,Fa13.BD.MM110.SN.MAG5-T,Su13.BD.MM110.SD.MAG5-A,Su13.BD.MM110.SD.MAG5-C,Su13.BD.MM110.SD.MAG5-G,Su13.BD.MM110.SD.MAG5-T,Su13.BD.MM110.SN.C.MAG5-A,Su13.BD.MM110.SN.C.MAG5-C,Su13.BD.MM110.SN.C.MAG5-G,Su13.BD.MM110.SN.C.MAG5-T,Su13.BD.MM15.DN.MAG5-A,Su13.BD.MM15.DN.MAG5-C,Su13.BD.MM15.DN.MAG5-G,Su13.BD.MM15.DN.MAG5-T,Sp13.BD.MLB.SN.MAG5-A,Sp13.BD.MLB.SN.MAG5-C,Sp13.BD.MLB.SN.MAG5-G,Sp13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SN.MAG5-A,Sp13.BD.MM15.SN.MAG5-C,Sp13.BD.MM15.SN.MAG5-G,Sp13.BD.MM15.SN.MAG5-T,Fa13.BD.MM110.DN.MAG5-A,Fa13.BD.MM110.DN.MAG5-C,Fa13.BD.MM110.DN.MAG5-G,Fa13.BD.MM110.DN.MAG5-T,Fa13.BD.MM15.SN.MAG5-A,Fa13.BD.MM15.SN.MAG5-C,Fa13.BD.MM15.SN.MAG5-G,Fa13.BD.MM15.SN.MAG5-T,Sp13.BD.MM110.SD.MAG5-A,Sp13.BD.MM110.SD.MAG5-C,Sp13.BD.MM110.SD.MAG5-G,Sp13.BD.MM110.SD.MAG5-T,Fa13.BD.MM15.SD.MAG5-A,Fa13.BD.MM15.SD.MAG5-C,Fa13.BD.MM15.SD.MAG5-G,Fa13.BD.MM15.SD.MAG5-T,Su13.BD.MLB.SD.C.MAG5-A,Su13.BD.MLB.SD.C.MAG5-C,Su13.BD.MLB.SD.C.MAG5-G,Su13.BD.MLB.SD.C.MAG5-T,Sp13.BD.MM110.DD.MAG5-A,Sp13.BD.MM110.DD.MAG5-C,Sp13.BD.MM110.DD.MAG5-G,Sp13.BD.MM110.DD.MAG5-T,Su13.BD.MM110.DCMD.MAG5-A,Su13.BD.MM110.DCMD.MAG5-C,Su13.BD.MM110.DCMD.MAG5-G,Su13.BD.MM110.DCMD.MAG5-T,Sp13.BD.MM110.SN.MAG5-A,Sp13.BD.MM110.SN.MAG5-C,Sp13.BD.MM110.SN.MAG5-G,Sp13.BD.MM110.SN.MAG5-T,Su13.BD.MM15.SD.MAG5-A,Su13.BD.MM15.SD.MAG5-C,Su13.BD.MM15.SD.MAG5-G,Su13.BD.MM15.SD.MAG5-T,Sp13.BD.MM15.DD.A.MAG5-A,Sp13.BD.MM15.DD.A.MAG5-C,Sp13.BD.MM15.DD.A.MAG5-G,Sp13.BD.MM15.DD.A.MAG5-T,Fa13.BD.MM110.SD.MAG5-A,Fa13.BD.MM110.SD.MAG5-C,Fa13.BD.MM110.SD.MAG5-G,Fa13.BD.MM110.SD.MAG5-T,Su13.BD.MLB.DD.MAG5-A,Su13.BD.MLB.DD.MAG5-C,Su13.BD.MLB.DD.MAG5-G,Su13.BD.MLB.DD.MAG5-T
contig_19319_1,405,3,0,4,0,0,0,3,0,0,0,3,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,2,0,0,0,4,0,1,0,10,0,8,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
contig_19319_1,426,0,8,0,0,0,2,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,1,0,2,0,0,0,13,0,2,0,2,0,0,0,7,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
contig_19319_1,435,0,0,0,2,0,0,2,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,2,0,0,3,12,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2
contig_19319_1,438,0,0,0,2,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,1,0,3,0,12,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
contig_19319_1,441,0,0,0,2,0,2,0,0,0,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,1,0,1,0,6,0,9,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
contig_19319_1,465,0,2,0,4,0,1,0,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,0,1,0,3,0,7,0,9,0,0,0,0,0,5,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
contig_19319_1,468,6,0,0,0,2,0,0,0,5,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,5,0,0,0,15,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19319_1,474,0,6,0,0,0,6,0,0,0,8,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,9,0,0,2,5,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19319_1,477,0,0,6,0,0,0,6,0,0,0,11,0,0,0,2,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,10,1,0,1,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,0,0,11,0,0,0,14,2,0,0,0,0,0,0,10,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0
contig_19319_1,480,0,6,0,0,0,7,0,0,0,8,0,3,0,2,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,11,0,0,0,9,0,4,0,6,0,2,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0
contig_19319_1,481,0,6,0,0,0,6,0,1,0,10,0,1,0,2,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,11,0,0,0,11,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,10,0,1,0,16,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1
contig_19319_1,483,0,0,7,0,0,0,7,0,0,0,10,1,0,0,2,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,12,0,0,1,10,4,0,0,6,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,0
contig_19319_1,490,0,0,0,4,0,2,0,5,0,2,0,9,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,6,0,10,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,2,0,8,0,1,0,15,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1
contig_19319_1,492,0,0,4,0,0,0,7,0,0,0,10,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,4,1,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,10,0,0,1,16,0,0,0,0,0,1,0,12,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0
contig_19319_1,495,0,1,0,3,0,1,0,6,1,1,0,8,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,3,0,13,1,0,0,8,0,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,2,0,8,0,0,0,17,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
contig_19319_1,501,3,0,1,0,7,0,0,0,8,0,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,8,0,2,0,14,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,504,0,3,0,0,0,7,0,0,0,8,0,2,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0
contig_19319_1,507,0,2,0,1,1,5,0,0,1,6,0,3,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,2,1,2,2,1,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,13,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
contig_19319_1,510,0,0,3,0,0,0,6,0,1,0,8,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,17,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
contig_19319_1,513,1,1,0,1,0,4,0,0,0,4,0,6,0,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,8,1,6,0,2,0,6,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,4,0,0,0,11,0,1,0,0,0,0,0,12,0,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0
contig_19319_1,516,0,3,0,0,0,4,0,0,0,6,0,4,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,8,0,4,0,4,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0
contig_19319_1,517,0,2,0,1,0,4,0,0,0,7,0,3,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,11,0,2,0,2,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,4,0,0,0,10,0,2,0,0,0,0,0,10,0,3,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
contig_19319_1,519,0,0,3,0,0,1,3,0,1,0,9,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,8,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,12,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
contig_19319_1,522,0,7,0,0,0,4,0,0,0,6,0,3,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,4,0,6,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
contig_19319_1,525,0,7,0,0,0,4,0,0,0,10,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,4,0,5,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0
contig_19319_1,528,0,0,1,6,0,1,0,2,1,0,0,9,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
contig_19319_1,531,0,7,0,0,0,2,0,1,0,10,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,4,0,7,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0
contig_19319_1,534,0,2,0,5,0,0,1,2,1,1,1,7,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,5,3,2,0,1,5,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,1,1,0,5,0,9,0,0,0,0,0,6,0,6,0,0,0,2,0,2,1,3,0,0,0,0,0,0,0,0
contig_19319_1,537,0,6,0,1,0,3,0,0,0,7,0,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,11,0,1,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0
contig_19319_1,538,0,7,0,0,0,3,0,0,1,6,0,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,3,0,7,0,1,0,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,1,4,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
contig_19319_1,543,0,1,0,6,0,1,0,2,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,8,0,1,0,7,0,0,0,2,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,1,0,10,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0
contig_19319_1,548,0,7,0,0,0,3,0,0,0,13,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,3,0,0,9,2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0
contig_19319_1,549,0,7,0,0,0,2,1,0,2,8,1,2,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,4,3,2,3,1,5,0,2,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,5,0,1,0,13,0,4,0,0,0,0,0,5,0,6,0,0,0,2,0,7,1,1,0,0,0,0,0,1,0,0
contig_19319_1,555,0,7,0,0,0,3,0,0,1,12,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,0,2,9,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,0,0
contig_19319_1,558,0,1,0,6,0,0,0,2,1,0,0,11,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,2,1,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,1,0,0,17,0,0,0,0,1,0,0,11,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1
contig_19319_1,561,0,0,6,1,0,0,2,0,1,0,9,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,2,3,0,3,1,7,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,2,3,0,15,0,0,0,0,0,6,0,4,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,1,0
contig_19319_1,564,0,7,0,0,0,2,0,0,0,5,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,2,0,6,0,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,3,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,1,0,0
contig_19319_1,570,0,6,1,0,0,2,0,0,0,5,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,2,0,0,15,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0
contig_19319_1,572,0,0,7,0,0,0,2,0,0,0,4,0,0,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,0,0,0,15,0,0,0,0,0,1,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0
contig_19319_1,573,0,0,0,7,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1
contig_19319_1,579,0,0,0,7,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
contig_19319_1,582,0,2,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,16,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
contig_19319_1,585,0,1,0,2,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,1,0,1,0,14,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
contig_19319_1,591,0,1,2,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
contig_19319_1,600,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
contig_19319_1,606,0,2,0,0,0,3,0,0,0,3,0,2,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,3,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,0,0,0,0,9,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
contig_19319_1,621,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
contig_19319_1,627,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,2,12,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
contig_19319_1,630,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,634,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,655,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,660,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,669,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,4,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
contig_19319_1,672,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
contig_19319_1,677,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
contig_19319_1,678,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,4,0,4,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
contig_19319_1,684,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,2,0,3,0,2,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
contig_19319_1,690,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
contig_19319_1,693,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,3,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
contig_19319_1,696,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,4,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
