,Position,Sp13.BD.MM110.DD.MAG3-A,Sp13.BD.MM110.DD.MAG3-C,Sp13.BD.MM110.DD.MAG3-G,Sp13.BD.MM110.DD.MAG3-T,Su13.BD.MM110.SD.MAG3-A,Su13.BD.MM110.SD.MAG3-C,Su13.BD.MM110.SD.MAG3-G,Su13.BD.MM110.SD.MAG3-T,Fa13.BD.MM110.DN.MAG3-A,Fa13.BD.MM110.DN.MAG3-C,Fa13.BD.MM110.DN.MAG3-G,Fa13.BD.MM110.DN.MAG3-T,Sp13.BD.MM110.SN.MAG3-A,Sp13.BD.MM110.SN.MAG3-C,Sp13.BD.MM110.SN.MAG3-G,Sp13.BD.MM110.SN.MAG3-T,Sp13.BD.MM110.SD.MAG3-A,Sp13.BD.MM110.SD.MAG3-C,Sp13.BD.MM110.SD.MAG3-G,Sp13.BD.MM110.SD.MAG3-T,Fa13.BD.MLB.DN.MAG3-A,Fa13.BD.MLB.DN.MAG3-C,Fa13.BD.MLB.DN.MAG3-G,Fa13.BD.MLB.DN.MAG3-T,Sp13.BD.MM15.SN.MAG3-A,Sp13.BD.MM15.SN.MAG3-C,Sp13.BD.MM15.SN.MAG3-G,Sp13.BD.MM15.SN.MAG3-T,Fa13.BD.MM110.SN.MAG3-A,Fa13.BD.MM110.SN.MAG3-C,Fa13.BD.MM110.SN.MAG3-G,Fa13.BD.MM110.SN.MAG3-T,Su13.BD.MM15.DN.MAG3-A,Su13.BD.MM15.DN.MAG3-C,Su13.BD.MM15.DN.MAG3-G,Su13.BD.MM15.DN.MAG3-T,Fa13.BD.MM15.SN.MAG3-A,Fa13.BD.MM15.SN.MAG3-C,Fa13.BD.MM15.SN.MAG3-G,Fa13.BD.MM15.SN.MAG3-T,Su13.BD.MM110.SN.C.MAG3-A,Su13.BD.MM110.SN.C.MAG3-C,Su13.BD.MM110.SN.C.MAG3-G,Su13.BD.MM110.SN.C.MAG3-T,Fa13.BD.MLB.SN.MAG3-A,Fa13.BD.MLB.SN.MAG3-C,Fa13.BD.MLB.SN.MAG3-G,Fa13.BD.MLB.SN.MAG3-T,Su13.BD.MLB.DD.MAG3-A,Su13.BD.MLB.DD.MAG3-C,Su13.BD.MLB.DD.MAG3-G,Su13.BD.MLB.DD.MAG3-T,Su13.BD.MLB.SD.C.MAG3-A,Su13.BD.MLB.SD.C.MAG3-C,Su13.BD.MLB.SD.C.MAG3-G,Su13.BD.MLB.SD.C.MAG3-T,Sp13.BD.MM15.DD.A.MAG3-A,Sp13.BD.MM15.DD.A.MAG3-C,Sp13.BD.MM15.DD.A.MAG3-G,Sp13.BD.MM15.DD.A.MAG3-T,Su13.BD.MM15.SN.C.MAG3-A,Su13.BD.MM15.SN.C.MAG3-C,Su13.BD.MM15.SN.C.MAG3-G,Su13.BD.MM15.SN.C.MAG3-T,Su13.BD.MM110.DCMD.MAG3-A,Su13.BD.MM110.DCMD.MAG3-C,Su13.BD.MM110.DCMD.MAG3-G,Su13.BD.MM110.DCMD.MAG3-T,Su13.BD.MM15.SD.MAG3-A,Su13.BD.MM15.SD.MAG3-C,Su13.BD.MM15.SD.MAG3-G,Su13.BD.MM15.SD.MAG3-T,Sp13.BD.MM15.SD.MAG3-A,Sp13.BD.MM15.SD.MAG3-C,Sp13.BD.MM15.SD.MAG3-G,Sp13.BD.MM15.SD.MAG3-T,Fa13.BD.MM15.DN.MAG3-A,Fa13.BD.MM15.DN.MAG3-C,Fa13.BD.MM15.DN.MAG3-G,Fa13.BD.MM15.DN.MAG3-T,Sp13.BD.MLB.SN.MAG3-A,Sp13.BD.MLB.SN.MAG3-C,Sp13.BD.MLB.SN.MAG3-G,Sp13.BD.MLB.SN.MAG3-T,Fa13.BD.MM110.SD.MAG3-A,Fa13.BD.MM110.SD.MAG3-C,Fa13.BD.MM110.SD.MAG3-G,Fa13.BD.MM110.SD.MAG3-T,Fa13.BD.MM15.SD.MAG3-A,Fa13.BD.MM15.SD.MAG3-C,Fa13.BD.MM15.SD.MAG3-G,Fa13.BD.MM15.SD.MAG3-T
contig_18337_8,130,0,4,0,0,0,6,0,4,0,0,0,1,0,3,0,0,0,3,0,0,0,9,2,0,0,7,0,0,0,2,1,2,0,3,0,0,0,0,1,0,0,7,0,1,0,21,0,0,0,7,0,0,0,10,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,1,0,0,0,7,1,2,0,0,0,0,0,4,0,1
contig_18337_8,132,1,0,3,0,5,0,5,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,11,0,2,0,5,0,0,0,5,0,2,0,1,0,0,0,1,0,7,0,1,0,0,0,21,0,1,0,8,0,0,0,10,0,1,0,5,0,1,0,3,0,0,0,0,0,9,0,1,0,3,0,0,0,1,0,1,0,0,0,9,0,0,0,0,0,3,0,2,0
contig_18337_8,133,0,2,2,0,0,0,10,0,0,1,0,0,0,1,2,0,0,0,3,0,7,2,2,0,0,0,7,0,2,0,2,1,0,1,2,0,0,1,0,0,0,0,8,0,15,0,6,0,7,1,1,0,6,0,3,0,3,0,3,0,0,1,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,1,1,0,4,0,5,0,0,0,0,0,1,0,4,0
contig_18337_8,139,3,0,3,0,10,0,4,0,0,0,1,0,2,0,1,0,5,0,0,0,0,0,10,0,1,0,7,0,2,0,7,0,2,0,1,0,1,0,6,0,10,0,2,0,1,0,22,0,0,0,9,0,1,0,6,0,0,0,6,0,1,0,3,0,0,0,0,0,9,0,1,0,2,0,1,0,1,0,1,0,0,0,8,0,5,0,4,0,3,0,3,0
contig_18337_8,145,2,4,0,0,9,6,0,1,0,0,0,0,1,2,0,0,0,5,0,0,0,9,0,0,0,6,2,0,5,4,0,0,1,4,0,0,7,0,0,0,9,4,0,0,0,21,0,0,0,9,0,0,0,6,0,0,0,3,2,0,0,4,0,0,0,0,0,0,12,5,0,0,2,1,0,0,2,0,0,0,0,8,0,0,6,3,0,0,3,3,0,0
contig_18337_8,147,0,4,0,2,0,15,0,1,0,0,0,0,0,2,0,1,0,6,0,0,0,9,0,0,0,7,0,0,0,6,0,3,0,4,0,1,0,1,0,6,0,13,0,0,0,21,0,0,0,8,0,0,0,6,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,1,0,1,0,8,0,0,0,3,0,8,0,6,0,0
contig_18337_8,151,5,0,1,0,14,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,1,0,6,0,2,0,9,0,3,0,2,0,2,0,10,0,11,0,2,0,2,1,21,0,0,0,5,0,0,0,6,0,1,0,4,0,2,0,3,0,0,0,0,0,16,0,1,0,4,0,1,0,1,0,3,0,0,0,8,0,3,0,11,0,3,0,3,0
contig_18337_8,154,0,1,5,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,7,0,0,1,4,0,0,4,1,0,0,2,9,0,0,0,5,0,0,0,12,0,0,0,13,0,0,0,23,0,0,0,5,0,0,0,6,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,4,0,0,4,1,0,0,0,14,0,0,0,6,0
contig_18337_8,157,2,0,4,0,0,0,18,0,0,0,0,0,1,0,3,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,11,0,1,0,4,0,0,0,12,0,0,0,13,0,0,0,23,0,1,0,4,0,0,0,6,0,0,0,5,0,3,0,3,0,0,0,0,0,1,0,16,0,0,0,5,0,0,0,4,0,0,0,6,0,0,0,14,0,0,0,6,0
contig_18337_8,160,0,7,0,0,0,12,0,6,0,0,0,0,0,4,0,0,0,5,0,2,0,5,0,0,0,5,0,0,0,7,0,4,0,5,0,0,0,12,0,0,0,11,0,2,0,22,0,0,0,5,0,0,0,6,0,0,0,3,0,2,0,6,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,4,0,0,0,5,0,0,0,14,0,0,0,4,0,2
contig_18337_8,163,0,0,0,6,0,1,0,17,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,4,0,2,0,2,0,2,0,9,0,0,0,5,0,0,0,12,0,0,0,13,0,0,0,22,0,0,0,5,0,0,0,7,0,2,0,1,0,1,0,5,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,4,0,1,0,4,0,0,0,14,0,0,0,4
contig_18337_8,166,4,0,0,0,17,0,1,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,9,0,2,0,4,0,0,0,12,0,0,0,13,0,0,0,20,0,2,0,4,1,0,0,7,0,0,0,3,0,0,0,2,2,2,0,0,0,0,0,16,1,0,0,4,0,0,0,4,0,0,0,0,0,2,0,14,0,0,0,4,0,0,0
contig_18337_8,169,0,4,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,2,1,0,0,0,6,0,2,0,2,0,0,0,2,0,10,0,13,0,0,0,21,2,0,0,4,1,0,0,7,0,0,3,0,0,0,0,3,2,1,0,0,0,0,0,14,1,0,0,3,0,0,0,1,0,3,1,1,0,0,0,3,0,11,0,4,0,0
contig_18337_8,172,4,0,0,0,10,1,7,0,0,0,0,0,3,0,0,0,5,0,2,0,4,0,0,0,3,0,0,0,6,0,2,0,2,0,0,0,11,0,1,0,6,0,7,0,22,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,12,0,2,0,1,0,3,0,1,0,1,0,1,0,13,0,1,0,3,0,1,0
contig_18337_8,175,0,0,4,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,2,1,0,0,0,6,0,0,0,2,0,0,10,2,0,0,0,13,0,0,2,19,0,0,0,5,0,0,0,7,0,0,3,0,0,0,1,3,1,0,0,0,0,0,0,15,0,0,0,3,0,0,3,1,0,0,0,2,0,0,11,3,0,0,0,4,0
contig_18337_8,178,0,4,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,6,0,0,2,1,0,0,0,6,0,0,0,4,0,0,0,2,10,0,0,13,0,0,0,21,0,0,0,5,0,0,0,7,0,0,2,1,0,0,0,4,1,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,3,0,0,2,0,0,0,3,11,0,0,4,0,0
contig_18337_8,181,0,4,0,0,0,7,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,0,0,2,0,4,0,0,0,11,0,0,1,3,0,3,0,22,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,2,0,0,0,3,0,0,0,1,0,1,0,13,0,0,0,1,0,2
contig_18337_8,184,0,4,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,1,0,10,0,6,0,0,2,19,0,0,0,5,0,0,0,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,1,1,0,0,0,2,0,11,0,3,0,0
contig_18337_8,186,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,10,0,3,0,0,0,0,0,20,0,0,0,4,0,0,0,7,0,0,0,3,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,11,0,2,0,1,0
contig_18337_8,190,2,0,0,0,6,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,10,0,2,0,0,0,0,0,22,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,9,0,2,0,1,0
contig_18337_8,193,0,2,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,1,0,0,20,0,2,0,2,0,0,0,7,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,7,0,0,1,2,0,0
contig_18337_8,196,2,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,22,0,0,0,2,0,0,0,6,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,2,0,1,0
contig_18337_8,201,2,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,2,0,0,0,5,0,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
contig_18337_8,202,2,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,2,0,0,0,5,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
contig_18337_8,205,2,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,2,0,2,0,0,0,5,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0
contig_18337_8,208,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,2,0,0,0,6,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,3,0
contig_18337_8,213,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1,0,0,2,0,0,0,6,0,0,0,8,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,1,2,0
contig_18337_8,214,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,0,2,0,0,0,5,0,1,0,10,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,3,0,0,0
contig_18337_8,217,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,17,0,0,0,2,0,0,0,6,0,2,0,8,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,14,0,1,0,2,0,0,0,3
contig_18337_8,220,2,0,2,0,4,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,2,0,2,0,0,0,6,0,0,0,10,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,14,0,0,0,3,0,1,0,3,0,0,0
contig_18337_8,226,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,21,0,0,0,3,0,0,0,6,0,0,0,9,2,0,0,5,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,1,1,8,0,6,0,1,0,1,1,0,0,1,1
contig_18337_8,228,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,19,0,0,0,3,0,0,0,6,0,2,0,8,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,14,0,0,0,3,0,0,0,4
contig_18337_8,229,0,3,0,2,0,3,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,19,0,2,0,4,0,0,0,6,0,0,0,8,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,4,0,1,0,14,0,0,0,3,0,0,0,4,0,0
contig_18337_8,232,2,1,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,22,0,0,1,3,0,0,0,6,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,0,0,1,2,0,0,1,0,3,0
contig_18337_8,235,3,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,22,0,0,0,8,0,1,0,7,0,1,0,4,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,2,0,0,0,1,0,2,0,3,0,1,0
contig_18337_8,238,0,0,5,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,5,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,24,0,0,0,4,6,0,0,5,2,0,0,7,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,2,0,1,3,0,0,0,3,0
contig_18337_8,241,0,3,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,1,0,23,0,2,0,10,0,0,0,9,0,1,0,7,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,2,0,0,0,4,0,0,0,2,0,1
contig_18337_8,244,0,0,3,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,1,0,0,24,0,0,0,10,0,0,0,10,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,2,0,0,0,4,0,0,0,2,1
contig_18337_8,250,3,0,2,0,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,9,2,0,0,6,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,2,0,1,0,27,0,0,0,9,0,0,0,7,1,1,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,0,2,0,0,0,3,2,1,0,0,0,1,0
contig_18337_8,259,3,0,2,0,0,0,4,0,2,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24,0,2,0,3,0,0,0,4,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0
contig_18337_8,260,0,5,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,1,0,0,1,0,0
contig_18337_8,261,0,0,0,5,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25,0,0,0,2,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,5,0,0,0,1
contig_18337_8,265,0,0,3,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25,0,0,0,0,0,1,0,3,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,3,0,2,0,0,0,0,1
contig_18337_8,267,0,0,2,2,0,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,1
contig_18337_8,268,0,0,4,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,5,0,5,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,17,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,2,0,0,0,1,0
contig_18337_8,271,2,0,3,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,12,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,1,0,1,0,1,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0
contig_18337_8,276,1,0,3,0,2,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,12,0,0,0,4,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,23,0,1,0,1,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,1,0
contig_18337_8,277,0,3,1,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,12,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0
contig_18337_8,282,1,0,1,0,0,0,4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,2,0,1,0,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_18337_8,283,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_18337_8,286,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,2,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
contig_18337_8,287,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,12,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
contig_18337_8,289,2,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
contig_18337_8,290,0,2,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
contig_18337_8,298,2,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,28,0,1,0,1,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
contig_18337_8,304,1,0,0,3,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,25,0,0,0,2,0,0,2,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0
contig_18337_8,306,0,0,4,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,17,7,0,0,2,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0
contig_18337_8,310,4,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,1,0,1,0,4,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
contig_18337_8,315,0,4,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,23,0,0,0,3,0,1,0,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,2,0,1,0,0,0,0
contig_18337_8,316,3,0,1,0,0,0,2,0,2,0,2,0,1,0,0,0,2,0,1,0,0,0,8,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,4,0,0,0,2,0,2,0,1,0,0,0,0,0
contig_18337_8,322,0,4,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,2,1,0,0,9,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,2,0,1,0,0,0,0
