,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
contig_21756_4,1366,0.184,0.012,0.02,0.784,0.28,0.092,0.124,0.504,0.548,0.0,0.0,0.452,0.0,0.0,0.0,1.0,0.184,0.12,0.116,0.58,0.0,0.0,0.0,1.0,0.056,0.004,0.0,0.94
contig_21756_4,1380,0.0,0.0,0.0,1.0,0.08,0.304,0.06,0.556,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.088,0.348,0.1,0.464,0.0,0.0,0.0,1.0,0.0,0.864,0.0,0.136
contig_21756_4,1392,0.016,0.0,0.984,0.0,0.164,0.58,0.184,0.072,0.504,0.004,0.492,0.0,0.0,0.0,1.0,0.0,0.132,0.392,0.38,0.096,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1395,0.0,0.968,0.0,0.032,0.02,0.208,0.052,0.72,0.0,0.968,0.0,0.032,0.0,1.0,0.0,0.0,0.032,0.364,0.048,0.556,0.0,1.0,0.0,0.0,0.0,0.944,0.0,0.056
contig_21756_4,1396,0.0,0.0,0.0,1.0,0.04,0.364,0.052,0.544,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.048,0.324,0.036,0.592,0.0,0.0,0.0,1.0,0.0,0.76,0.0,0.24
contig_21756_4,1413,0.0,1.0,0.0,0.0,0.008,0.132,0.028,0.832,0.0,0.792,0.208,0.0,0.0,1.0,0.0,0.0,0.012,0.232,0.728,0.028,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.2
contig_21756_4,1414,0.0,1.0,0.0,0.0,0.004,0.352,0.008,0.636,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036,0.52,0.012,0.432,0.0,1.0,0.0,0.0,0.0,0.568,0.0,0.432
contig_21756_4,1419,0.0,0.82,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.42,0.58,0.0,0.0,1.0,0.0,0.0,0.028,0.356,0.548,0.068,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1422,0.0,0.028,0.96,0.012,0.1,0.112,0.176,0.612,0.008,0.024,0.964,0.004,0.0,0.0,1.0,0.0,0.004,0.86,0.072,0.064,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1431,0.004,0.044,0.0,0.952,0.2,0.796,0.004,0.0,0.004,0.692,0.0,0.304,0.0,0.0,0.0,1.0,0.14,0.408,0.344,0.108,0.0,0.0,0.0,1.0,0.796,0.204,0.0,0.0
contig_21756_4,1437,0.0,0.004,0.996,0.0,0.012,0.168,0.764,0.056,0.0,0.824,0.172,0.004,0.0,0.0,1.0,0.0,0.028,0.088,0.328,0.556,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1438,0.796,0.0,0.204,0.0,0.168,0.008,0.644,0.18,0.264,0.0,0.732,0.004,1.0,0.0,0.0,0.0,0.068,0.008,0.092,0.832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1441,1.0,0.0,0.0,0.0,0.024,0.936,0.036,0.004,0.976,0.016,0.008,0.0,1.0,0.0,0.0,0.0,0.204,0.64,0.132,0.024,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1442,1.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.764,0.136,0.06,0.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1443,1.0,0.0,0.0,0.0,0.12,0.756,0.124,0.0,0.792,0.0,0.208,0.0,1.0,0.0,0.0,0.0,0.556,0.272,0.124,0.048,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1449,0.0,0.996,0.004,0.0,0.976,0.02,0.004,0.0,0.024,0.7,0.276,0.0,0.0,1.0,0.0,0.0,0.06,0.332,0.596,0.012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1450,0.0,0.392,0.0,0.608,0.004,0.584,0.008,0.404,0.0,0.908,0.0,0.092,0.0,1.0,0.0,0.0,0.008,0.68,0.024,0.288,0.0,1.0,0.0,0.0,0.0,0.98,0.0,0.02
contig_21756_4,1455,0.0,0.996,0.0,0.004,0.0,0.42,0.516,0.064,0.0,0.836,0.152,0.012,0.0,1.0,0.0,0.0,0.008,0.308,0.032,0.652,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1458,0.0,0.016,0.0,0.984,0.008,0.88,0.008,0.104,0.008,0.032,0.004,0.956,0.0,0.0,0.0,1.0,0.016,0.668,0.024,0.292,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21756_4,1461,0.0,0.0,1.0,0.0,0.14,0.008,0.848,0.004,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0,0.508,0.012,0.48,0.0,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0
contig_21756_4,1464,0.0,0.0,0.0,1.0,0.096,0.648,0.004,0.252,0.032,0.024,0.0,0.944,0.0,0.0,0.0,1.0,0.108,0.588,0.016,0.288,0.0,0.0,0.0,1.0,0.0,0.344,0.0,0.656
contig_21756_4,1467,0.0,0.004,0.0,0.996,0.0,0.872,0.0,0.128,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.004,0.888,0.0,0.108,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.86
contig_21756_4,1470,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.384,0.6,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1479,0.0,1.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.976,0.0,0.024,0.0,1.0,0.0,0.0,0.004,0.22,0.012,0.764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1485,0.94,0.0,0.06,0.0,0.944,0.0,0.056,0.0,0.924,0.0,0.076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1494,0.0,0.988,0.0,0.012,0.0,0.028,0.0,0.972,0.0,0.856,0.0,0.144,0.0,1.0,0.0,0.0,0.0,0.76,0.064,0.176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1497,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984,0.004,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1500,0.0,0.0,0.984,0.016,0.0,0.036,0.96,0.004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.004,0.092,0.752,0.152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1503,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21756_4,1506,0.988,0.0,0.012,0.0,0.54,0.0,0.46,0.0,0.916,0.0,0.084,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1512,0.0,0.924,0.0,0.076,0.004,0.272,0.0,0.724,0.0,0.628,0.0,0.372,0.0,1.0,0.0,0.0,0.0,0.852,0.012,0.136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1515,0.0,1.0,0.0,0.0,0.004,0.908,0.088,0.0,0.0,0.964,0.036,0.0,0.0,1.0,0.0,0.0,0.0,0.044,0.956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1518,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004,0.02,0.012,0.964,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21756_4,1522,0.0,0.964,0.0,0.036,0.004,0.292,0.024,0.68,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.004,0.388,0.12,0.488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1524,0.02,0.0,0.98,0.0,0.032,0.952,0.016,0.0,0.008,0.008,0.984,0.0,0.0,0.0,1.0,0.0,0.272,0.092,0.636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1527,0.0,0.992,0.0,0.008,0.0,0.02,0.0,0.98,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.012,0.596,0.008,0.384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1529,0.984,0.016,0.0,0.0,0.008,0.988,0.0,0.004,0.988,0.012,0.0,0.0,1.0,0.0,0.0,0.0,0.944,0.04,0.008,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1530,0.0,0.456,0.54,0.004,0.004,0.064,0.776,0.156,0.0,0.728,0.232,0.04,0.0,1.0,0.0,0.0,0.0,0.068,0.888,0.044,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1531,0.0,0.488,0.0,0.512,0.0,0.168,0.004,0.828,0.0,0.968,0.0,0.032,0.0,1.0,0.0,0.0,0.008,0.548,0.02,0.424,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1537,1.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.98,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.952,0.036,0.004,0.008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1542,0.264,0.008,0.728,0.0,0.004,0.92,0.076,0.0,0.428,0.016,0.556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064,0.936,0.0
contig_21756_4,1545,0.0,0.924,0.008,0.068,0.004,0.02,0.748,0.228,0.004,0.652,0.156,0.188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.988,0.0,0.012
contig_21756_4,1546,0.0,0.596,0.0,0.404,0.0,0.88,0.008,0.112,0.0,0.3,0.0,0.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028,0.0,0.972
contig_21756_4,1551,0.0,0.008,0.992,0.0,0.0,1.0,0.0,0.0,0.0,0.044,0.956,0.0,0.0,0.0,1.0,0.0,0.008,0.076,0.908,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1554,0.004,0.148,0.0,0.848,0.26,0.22,0.004,0.516,0.004,0.588,0.0,0.408,0.0,1.0,0.0,0.0,0.12,0.32,0.008,0.552,0.0,1.0,0.0,0.0,0.0,0.992,0.0,0.008
contig_21756_4,1557,0.0,0.004,0.896,0.1,0.0,0.996,0.004,0.0,0.064,0.008,0.92,0.008,1.0,0.0,0.0,0.0,0.0,0.004,0.092,0.904,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1560,0.98,0.02,0.0,0.0,0.024,0.972,0.0,0.004,0.0,0.032,0.004,0.964,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21756_4,1561,0.004,0.056,0.0,0.94,0.436,0.144,0.004,0.416,0.016,0.024,0.0,0.96,0.0,0.0,0.0,1.0,0.04,0.792,0.008,0.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21756_4,1563,0.0,0.0,1.0,0.0,0.0,0.328,0.076,0.596,0.0,0.004,0.928,0.068,0.0,0.0,1.0,0.0,0.0,0.02,0.776,0.204,0.0,0.0,1.0,0.0,0.0,0.672,0.328,0.0
contig_21756_4,1566,0.004,0.324,0.672,0.0,0.9,0.04,0.06,0.0,0.004,0.952,0.032,0.012,0.0,1.0,0.0,0.0,0.068,0.592,0.268,0.072,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1569,0.0,0.0,1.0,0.0,0.54,0.0,0.456,0.004,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.624,0.008,0.36,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1572,0.0,0.004,0.004,0.992,0.0,0.296,0.192,0.512,0.004,0.108,0.012,0.876,0.0,0.0,0.0,1.0,0.0,0.992,0.004,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21756_4,1575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.044,0.008,0.948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1578,0.0,0.0,1.0,0.0,0.072,0.004,0.912,0.012,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.072,0.008,0.916,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1587,0.976,0.0,0.024,0.0,0.724,0.004,0.268,0.004,0.952,0.0,0.048,0.0,1.0,0.0,0.0,0.0,0.352,0.0,0.648,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1590,0.0,0.004,0.204,0.792,0.004,0.78,0.212,0.004,0.0,0.056,0.724,0.22,0.0,0.0,1.0,0.0,0.004,0.964,0.02,0.012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1593,0.0,0.108,0.016,0.876,0.004,0.1,0.796,0.1,0.0,0.348,0.044,0.608,0.0,0.0,0.0,1.0,0.0,0.784,0.184,0.032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21756_4,1597,0.0,0.92,0.0,0.08,0.004,0.816,0.004,0.176,0.004,0.828,0.0,0.168,0.0,1.0,0.0,0.0,0.02,0.424,0.012,0.544,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.9
contig_21756_4,1602,0.008,0.004,0.968,0.02,1.0,0.0,0.0,0.0,0.456,0.0,0.128,0.416,0.0,0.0,0.0,1.0,0.0,0.984,0.012,0.004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21756_4,1607,0.144,0.792,0.056,0.008,0.188,0.484,0.164,0.164,0.332,0.54,0.124,0.004,1.0,0.0,0.0,0.0,0.12,0.436,0.376,0.068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1611,0.0,0.0,0.312,0.688,0.004,0.976,0.008,0.012,0.0,0.0,0.556,0.444,0.0,0.0,1.0,0.0,0.132,0.044,0.188,0.636,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1617,0.0,0.0,0.0,1.0,0.008,0.312,0.26,0.42,0.0,0.08,0.004,0.916,0.0,0.0,0.0,1.0,0.0,0.848,0.076,0.076,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21756_4,1623,0.0,0.98,0.0,0.02,0.0,0.552,0.0,0.448,0.0,0.936,0.0,0.064,0.0,0.044,0.0,0.956,0.008,0.36,0.008,0.624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1624,0.0,0.0,1.0,0.0,0.116,0.0,0.884,0.0,0.136,0.0,0.864,0.0,0.0,0.0,1.0,0.0,0.048,0.016,0.924,0.012,0.0,0.0,1.0,0.0,0.896,0.0,0.104,0.0
contig_21756_4,1629,0.0,1.0,0.0,0.0,0.0,0.096,0.004,0.9,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.02,0.832,0.02,0.128,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1632,0.0,0.0,1.0,0.0,0.004,0.0,0.192,0.804,0.0,0.0,0.96,0.04,0.0,0.0,1.0,0.0,0.072,0.004,0.74,0.184,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1635,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048,0.024,0.908,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1638,0.0,0.98,0.0,0.02,0.0,0.044,0.0,0.956,0.0,0.16,0.0,0.84,0.0,0.0,0.0,1.0,0.016,0.272,0.0,0.712,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21756_4,1644,0.0,0.976,0.0,0.024,0.048,0.648,0.0,0.304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.004,0.0,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21756_4,1647,0.084,0.0,0.916,0.0,0.156,0.0,0.844,0.0,0.676,0.0,0.324,0.0,0.0,0.0,1.0,0.0,0.92,0.008,0.072,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0
contig_21756_4,1653,0.004,0.0,0.996,0.0,0.088,0.0,0.884,0.028,0.276,0.0,0.712,0.012,0.0,0.0,1.0,0.0,0.016,0.008,0.208,0.768,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0
contig_21756_4,1656,0.032,0.96,0.008,0.0,0.94,0.0,0.06,0.0,0.004,0.964,0.028,0.004,0.0,1.0,0.0,0.0,0.04,0.124,0.832,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1659,0.492,0.16,0.336,0.012,0.008,0.172,0.0,0.82,0.144,0.636,0.08,0.14,1.0,0.0,0.0,0.0,0.064,0.72,0.188,0.028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1662,0.04,0.004,0.456,0.5,0.628,0.048,0.044,0.28,0.016,0.012,0.388,0.584,0.0,0.0,1.0,0.0,0.084,0.876,0.004,0.036,0.0,0.0,1.0,0.0,0.312,0.0,0.604,0.084
contig_21756_4,1666,0.436,0.0,0.564,0.0,0.544,0.012,0.436,0.008,0.588,0.0,0.412,0.0,1.0,0.0,0.0,0.0,0.316,0.024,0.64,0.02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1668,0.0,1.0,0.0,0.0,0.004,0.82,0.008,0.168,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.032,0.42,0.044,0.504,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.88
contig_21756_4,1671,0.0,0.988,0.0,0.012,0.756,0.104,0.088,0.052,0.036,0.032,0.008,0.924,0.0,0.0,0.0,1.0,0.2,0.392,0.132,0.276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21756_4,1674,0.0,0.924,0.0,0.076,0.0,0.308,0.004,0.688,0.0,0.776,0.0,0.224,0.0,1.0,0.0,0.0,0.028,0.752,0.02,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1677,0.0,0.712,0.288,0.0,0.064,0.252,0.68,0.004,0.0,0.228,0.772,0.0,0.0,1.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1678,0.0,0.852,0.0,0.148,0.0,0.024,0.0,0.976,0.0,0.912,0.0,0.088,0.0,1.0,0.0,0.0,0.028,0.528,0.04,0.404,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21756_4,1680,0.0,0.0,1.0,0.0,0.008,0.088,0.888,0.016,0.004,0.172,0.824,0.0,0.0,0.0,1.0,0.0,0.012,0.824,0.156,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1693,0.976,0.0,0.024,0.0,0.744,0.016,0.236,0.004,0.984,0.0,0.016,0.0,1.0,0.0,0.0,0.0,0.66,0.044,0.272,0.024,1.0,0.0,0.0,0.0,0.144,0.0,0.856,0.0
contig_21756_4,1701,0.024,0.0,0.976,0.0,0.364,0.084,0.528,0.024,0.072,0.008,0.92,0.0,0.0,0.0,1.0,0.0,0.056,0.944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1702,0.004,0.0,0.996,0.0,0.196,0.024,0.768,0.012,0.076,0.0,0.924,0.0,1.0,0.0,0.0,0.0,0.18,0.02,0.776,0.024,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,1704,0.0,0.0,0.0,1.0,0.008,0.352,0.512,0.128,0.004,0.316,0.04,0.64,0.0,0.0,0.0,1.0,0.012,0.4,0.532,0.056,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21756_4,1707,0.0,0.0,0.0,1.0,0.928,0.0,0.012,0.06,0.068,0.004,0.004,0.924,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21756_4,1709,1.0,0.0,0.0,0.0,0.036,0.964,0.0,0.0,0.996,0.0,0.0,0.004,1.0,0.0,0.0,0.0,0.748,0.14,0.052,0.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21756_4,1711,0.0,1.0,0.0,0.0,0.68,0.28,0.032,0.008,0.008,0.984,0.004,0.004,0.0,1.0,0.0,0.0,0.968,0.032,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0
contig_21756_4,1714,0.0,1.0,0.0,0.0,0.72,0.248,0.02,0.012,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.984,0.012,0.004,0.0,0.0,1.0,0.0,0.0,0.012,0.988,0.0,0.0
contig_21756_4,1719,0.004,0.0,0.996,0.0,0.004,0.26,0.144,0.592,0.0,0.152,0.788,0.06,0.0,0.0,1.0,0.0,0.012,0.592,0.06,0.336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21848_3,6,0.94,0.06,0.0,0.0,0.656,0.344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21848_3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21848_3,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,12,0.0,1.0,0.0,0.0,0.0,0.084,0.0,0.916,0.98,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21848_3,18,0.0,0.98,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,21,1.0,0.0,0.0,0.0,0.992,0.0,0.0,0.008,0.388,0.0,0.0,0.612,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21848_3,25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,36,0.0,0.072,0.0,0.928,0.0,0.972,0.0,0.028,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21848_3,37,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21848_3,38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21848_3,39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,42,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21848_3,48,0.0,0.816,0.0,0.184,0.0,0.008,0.0,0.992,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21848_3,54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21848_3,57,0.0,0.996,0.004,0.0,0.0,0.876,0.124,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21848_3,60,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21848_3,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21848_3,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21848_3,69,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
